account_id,customer_id,account_type,currency,account_status,mobile_banking_flag,internet_banking_flag,atm_card_flag,checkbook_flag
ACC000001633,1633,Call Account,USD,Dormant,0,1,1,0
ACC000001634,1634,Current,USD,Active,1,1,1,0
ACC000001635,1635,Corporate Current,USD,Active,1,0,1,0
ACC000001636,1636,Mobile Wallet,USD,Restricted,1,1,1,1
ACC000001637,1637,Corporate Current,USD,Active,1,1,1,0
ACC000001638,1638,USD Nostro,USD,Active,1,0,0,0
ACC000001639,1639,Mobile Wallet,ZWG,Dormant,1,1,1,0
ACC000001640,1640,Current,USD,Active,1,0,1,1
ACC000001641,1641,Mobile Wallet,USD,Active,1,0,0,0
ACC000001642,1642,Money Market,ZWG,Dormant,1,1,1,0
ACC000001643,1643,USD Nostro,USD,Active,0,0,0,0
ACC000001644,1644,Corporate Current,EUR,Active,1,1,1,0
ACC000001645,1645,Mobile Wallet,GBP,Active,1,1,1,0
ACC000001646,1646,Mobile Wallet,USD,Restricted,1,1,1,0
ACC000001647,1647,Corporate Current,USD,Active,0,1,1,0
ACC000001648,1648,Current,USD,Active,1,1,0,1
ACC000001649,1649,Money Market,USD,Dormant,1,0,1,0
ACC000001650,1650,Call Account,ZWG,Active,1,0,1,1
ACC000001651,1651,USD Nostro,USD,Active,1,1,0,0
ACC000001652,1652,Mobile Wallet,EUR,Dormant,1,0,1,1
ACC000001653,1653,Current,USD,Active,1,1,1,1
ACC000001654,1654,Mobile Wallet,ZWG,Active,0,1,1,1
ACC000001655,1655,Mobile Wallet,USD,Active,1,0,0,0
ACC000001656,1656,Current,GBP,Active,1,1,1,1
ACC000001657,1657,Corporate Current,GBP,Active,1,0,0,0
ACC000001658,1658,Call Account,USD,Active,1,1,0,1
ACC000001659,1659,Savings,USD,Active,0,0,1,1
ACC000001660,1660,Savings,USD,Active,1,1,1,1
ACC000001661,1661,Corporate Current,USD,Active,1,0,1,0
ACC000001662,1662,Corporate Current,USD,Active,1,0,1,0
ACC000001663,1663,Mobile Wallet,ZWG,Dormant,1,0,1,0
ACC000001664,1664,Current,ZAR,Restricted,1,1,1,1
ACC000001665,1665,Savings,GBP,Active,1,0,1,1
ACC000001666,1666,Mobile Wallet,ZWG,Active,1,0,1,1
ACC000001667,1667,Mobile Wallet,ZAR,Dormant,1,1,1,0
ACC000001668,1668,Mobile Wallet,USD,Active,1,0,0,1
ACC000001669,1669,Corporate Current,USD,Active,0,0,1,0
ACC000001670,1670,Call Account,USD,Active,1,1,1,1
ACC000001671,1671,Corporate Current,ZAR,Active,1,0,1,0
ACC000001672,1672,Corporate Current,USD,Dormant,0,1,1,0
ACC000001673,1673,Current,USD,Active,1,1,1,0
ACC000001674,1674,Corporate Current,ZWG,Restricted,1,0,1,0
ACC000001675,1675,Current,USD,Active,1,1,1,0
ACC000001676,1676,Savings,ZWG,Active,0,0,1,1
ACC000001677,1677,Mobile Wallet,EUR,Active,1,1,1,0
ACC000001678,1678,Corporate Current,USD,Dormant,1,1,1,1
ACC000001679,1679,Corporate Current,USD,Dormant,0,0,1,0
ACC000001680,1680,Money Market,ZAR,Active,1,1,0,0
ACC000001681,1681,Current,ZWG,Active,1,1,0,0
ACC000001682,1682,Current,USD,Active,1,1,1,0
ACC000001683,1683,USD Nostro,USD,Active,1,0,0,1
ACC000001684,1684,Call Account,EUR,Active,1,1,0,1
ACC000001685,1685,Current,ZAR,Active,0,0,0,0
ACC000001686,1686,Current,ZWG,Active,1,1,1,0
ACC000001687,1687,Corporate Current,GBP,Active,0,1,0,1
ACC000001688,1688,Current,ZAR,Active,1,0,0,0
ACC000001689,1689,Corporate Current,USD,Active,0,1,1,0
ACC000001690,1690,Money Market,ZAR,Active,1,0,1,1
ACC000001691,1691,Savings,EUR,Active,1,1,1,1
ACC000001692,1692,Call Account,USD,Active,0,1,1,0
ACC000001693,1693,Corporate Current,GBP,Active,1,1,1,1
ACC000001694,1694,Savings,USD,Active,1,1,1,0
ACC000001695,1695,Savings,GBP,Active,1,1,1,0
ACC000001696,1696,Savings,USD,Active,0,1,1,0
ACC000001697,1697,Current,USD,Dormant,1,1,0,0
ACC000001698,1698,Call Account,USD,Active,1,1,0,1
ACC000001699,1699,Current,ZWG,Active,1,0,1,1
ACC000001700,1700,Savings,ZWG,Active,1,0,1,0
ACC000001701,1701,Mobile Wallet,USD,Active,0,1,1,0
ACC000001702,1702,USD Nostro,EUR,Active,0,0,1,0
ACC000001703,1703,USD Nostro,ZWG,Active,1,0,1,0
ACC000001704,1704,Money Market,USD,Active,1,0,1,0
ACC000001705,1705,Corporate Current,USD,Active,1,1,1,1
ACC000001706,1706,Current,ZAR,Active,1,1,1,0
ACC000001707,1707,Call Account,USD,Active,1,1,1,1
ACC000001708,1708,Current,GBP,Active,1,1,1,1
ACC000001709,1709,Call Account,ZWG,Active,1,0,1,1
ACC000001710,1710,Corporate Current,USD,Active,1,1,1,1
ACC000001711,1711,Mobile Wallet,USD,Active,1,0,1,0
ACC000001712,1712,Savings,USD,Active,1,1,0,0
ACC000001713,1713,Corporate Current,USD,Dormant,1,0,1,0
ACC000001714,1714,Current,ZWG,Active,1,1,1,0
ACC000001715,1715,Mobile Wallet,ZWG,Active,1,1,1,0
ACC000001716,1716,Current,USD,Active,1,1,0,0
ACC000001717,1717,Money Market,USD,Active,1,0,1,1
ACC000001718,1718,Current,ZWG,Active,1,0,0,0
ACC000001719,1719,Current,ZAR,Active,1,0,1,1
ACC000001720,1720,Corporate Current,USD,Active,1,0,0,0
ACC000001721,1721,Corporate Current,USD,Active,1,1,0,0
ACC000001722,1722,Call Account,USD,Active,1,1,0,1
ACC000001723,1723,Mobile Wallet,ZWG,Dormant,0,1,1,0
ACC000001724,1724,Savings,USD,Active,1,1,1,0
ACC000001725,1725,Current,USD,Active,1,0,1,0
ACC000001726,1726,Current,USD,Active,1,1,1,0
ACC000001727,1727,Current,USD,Active,1,1,0,0
ACC000001728,1728,Current,EUR,Active,1,1,1,0
ACC000001729,1729,Corporate Current,ZAR,Dormant,0,1,1,0
ACC000001730,1730,Money Market,ZWG,Active,1,0,1,0
ACC000001731,1731,Current,USD,Active,1,0,0,0
ACC000001732,1732,Mobile Wallet,GBP,Active,1,0,1,0
ACC000001733,1733,Mobile Wallet,ZWG,Active,1,1,1,0
ACC000001734,1734,Savings,USD,Active,1,1,1,1
ACC000001735,1735,Corporate Current,USD,Dormant,1,1,1,0
ACC000001736,1736,Corporate Current,USD,Active,0,1,1,1
ACC000001737,1737,Call Account,USD,Dormant,1,1,0,0
ACC000001738,1738,Savings,USD,Active,1,1,1,1
ACC000001739,1739,USD Nostro,USD,Active,1,0,0,1
ACC000001740,1740,USD Nostro,USD,Active,1,0,0,0
ACC000001741,1741,Current,ZWG,Active,0,0,1,1
ACC000001742,1742,Current,USD,Dormant,0,1,0,0
ACC000001743,1743,Corporate Current,USD,Active,1,1,1,0
ACC000001744,1744,Current,ZWG,Active,1,1,0,0
ACC000001745,1745,Money Market,ZWG,Active,1,1,1,0
ACC000001746,1746,Corporate Current,USD,Active,1,1,1,0
ACC000001747,1747,Money Market,USD,Active,1,1,1,0
ACC000001748,1748,Money Market,USD,Active,1,0,1,0
ACC000001749,1749,Current,ZAR,Active,1,1,1,0
ACC000001750,1750,Corporate Current,USD,Active,1,1,1,1
ACC000001751,1751,Savings,USD,Active,0,0,1,1
ACC000001752,1752,Corporate Current,GBP,Active,0,1,1,1
ACC000001753,1753,Corporate Current,USD,Active,1,1,1,0
ACC000001754,1754,USD Nostro,USD,Active,1,1,1,0
ACC000001755,1755,Call Account,ZAR,Dormant,1,0,1,1
ACC000001756,1756,Money Market,USD,Active,0,1,1,0
ACC000001757,1757,USD Nostro,ZWG,Active,1,1,0,1
ACC000001758,1758,Current,ZWG,Active,1,0,1,1
ACC000001759,1759,Corporate Current,USD,Active,1,1,1,0
ACC000001760,1760,Current,ZWG,Restricted,0,0,1,1
ACC000001761,1761,USD Nostro,USD,Active,0,1,1,0
ACC000001762,1762,Corporate Current,USD,Active,1,1,1,0
ACC000001763,1763,Corporate Current,ZAR,Active,0,0,1,1
ACC000001764,1764,Money Market,USD,Active,1,0,1,1
ACC000001765,1765,Savings,GBP,Active,1,1,1,1
ACC000001766,1766,Savings,USD,Active,1,1,0,0
ACC000001767,1767,Corporate Current,ZWG,Active,1,1,0,0
ACC000001768,1768,Corporate Current,GBP,Active,1,1,1,0
ACC000001769,1769,Corporate Current,ZWG,Dormant,1,1,1,1
ACC000001770,1770,Mobile Wallet,USD,Active,1,1,1,1
ACC000001771,1771,Savings,USD,Active,0,0,1,0
ACC000001772,1772,USD Nostro,EUR,Active,0,0,1,0
ACC000001773,1773,Corporate Current,USD,Active,1,0,0,0
ACC000001774,1774,Current,USD,Active,1,1,1,0
ACC000001775,1775,Current,USD,Restricted,1,0,1,0
ACC000001776,1776,Current,ZWG,Active,1,0,1,1
ACC000001777,1777,Mobile Wallet,USD,Active,1,1,1,1
ACC000001778,1778,USD Nostro,USD,Active,1,1,0,0
ACC000001779,1779,Money Market,USD,Active,1,1,1,0
ACC000001780,1780,Call Account,USD,Active,1,0,1,1
ACC000001781,1781,Corporate Current,USD,Active,1,0,1,0
ACC000001782,1782,Current,ZAR,Active,1,0,1,1
ACC000001783,1783,USD Nostro,USD,Active,1,0,1,0
ACC000001784,1784,Savings,USD,Dormant,1,0,1,0
ACC000001785,1785,Mobile Wallet,USD,Active,1,0,1,0
ACC000001786,1786,Savings,ZWG,Active,1,1,1,0
ACC000001787,1787,Savings,USD,Dormant,1,0,1,0
ACC000001788,1788,Current,USD,Active,1,1,1,0
ACC000001789,1789,USD Nostro,USD,Active,1,1,1,0
ACC000001790,1790,Savings,USD,Active,1,1,1,0
ACC000001791,1791,Call Account,USD,Active,0,1,1,1
ACC000001792,1792,Mobile Wallet,USD,Active,1,1,1,0
ACC000001793,1793,Corporate Current,USD,Active,1,1,1,0
ACC000001794,1794,Corporate Current,USD,Restricted,1,0,1,0
ACC000001795,1795,Corporate Current,USD,Active,1,1,0,0
ACC000001796,1796,Corporate Current,USD,Active,1,1,1,0
ACC000001797,1797,Corporate Current,ZAR,Active,1,1,0,0
ACC000001798,1798,Corporate Current,USD,Active,1,0,1,0
ACC000001799,1799,Current,USD,Active,0,1,0,1
ACC000001800,1800,Mobile Wallet,USD,Active,1,1,1,0
ACC000001801,1801,Mobile Wallet,USD,Active,0,1,0,1
ACC000001802,1802,Mobile Wallet,ZWG,Active,0,0,0,0
ACC000001803,1803,Corporate Current,USD,Active,1,0,1,0
ACC000001804,1804,Current,USD,Active,1,1,0,0
ACC000001805,1805,Money Market,USD,Active,0,1,1,0
ACC000001806,1806,Mobile Wallet,ZWG,Active,0,1,1,0
ACC000001807,1807,Corporate Current,USD,Active,1,1,1,1
ACC000001808,1808,Mobile Wallet,GBP,Active,1,1,1,0
ACC000001809,1809,Corporate Current,USD,Active,1,1,1,0
ACC000001810,1810,Mobile Wallet,USD,Active,1,0,1,0
ACC000001811,1811,USD Nostro,ZWG,Active,1,1,1,1
ACC000001812,1812,Mobile Wallet,USD,Active,1,1,1,1
ACC000001813,1813,Call Account,GBP,Active,1,1,0,1
ACC000001814,1814,Current,USD,Active,1,0,1,0
ACC000001815,1815,USD Nostro,USD,Active,1,1,1,1
ACC000001816,1816,Current,USD,Dormant,1,1,1,0
ACC000001817,1817,Savings,USD,Active,1,1,1,0
ACC000001818,1818,Savings,USD,Dormant,1,1,0,0
ACC000001819,1819,Mobile Wallet,ZWG,Active,1,1,1,0
ACC000001820,1820,Savings,USD,Active,1,0,1,0
ACC000001821,1821,USD Nostro,USD,Active,1,1,1,0
ACC000001822,1822,Current,USD,Active,1,1,1,0
ACC000001823,1823,Corporate Current,USD,Active,0,0,1,0
ACC000001824,1824,Money Market,GBP,Active,1,1,1,0
ACC000001825,1825,Money Market,USD,Dormant,1,0,0,1
ACC000001826,1826,Mobile Wallet,ZWG,Active,1,0,1,0
ACC000001827,1827,Call Account,GBP,Active,1,1,1,0
ACC000001828,1828,Current,USD,Active,1,0,1,1
ACC000001829,1829,Corporate Current,EUR,Active,1,1,1,0
ACC000001830,1830,Corporate Current,USD,Active,1,0,1,1
ACC000001831,1831,Corporate Current,ZWG,Active,1,1,1,0
ACC000001832,1832,Mobile Wallet,USD,Active,1,0,1,1
ACC000001833,1833,Corporate Current,USD,Active,1,1,1,0
ACC000001834,1834,Current,ZWG,Active,1,1,1,1
ACC000001835,1835,Money Market,USD,Active,0,1,1,0
ACC000001836,1836,Savings,GBP,Dormant,1,0,1,1
ACC000001837,1837,Corporate Current,USD,Active,1,0,1,0
ACC000001838,1838,Call Account,ZWG,Dormant,1,1,1,1
ACC000001839,1839,Savings,USD,Active,1,1,1,1
ACC000001840,1840,Current,USD,Active,0,1,1,0
ACC000001841,1841,Mobile Wallet,USD,Active,1,1,1,1
ACC000001842,1842,Corporate Current,ZAR,Active,1,1,1,0
ACC000001843,1843,Mobile Wallet,USD,Active,1,1,0,0
ACC000001844,1844,Corporate Current,ZWG,Active,0,1,1,0
ACC000001845,1845,Current,USD,Active,0,0,0,1
ACC000001846,1846,Call Account,USD,Dormant,0,1,0,0
ACC000001847,1847,Mobile Wallet,GBP,Active,1,0,1,1
ACC000001848,1848,Current,ZWG,Active,0,1,0,1
ACC000001849,1849,Savings,USD,Active,1,1,1,1
ACC000001850,1850,Mobile Wallet,USD,Active,1,1,1,0
ACC000001851,1851,Mobile Wallet,ZWG,Active,1,0,1,1
ACC000001852,1852,Current,USD,Active,1,1,1,1
ACC000001853,1853,USD Nostro,USD,Active,1,1,1,0
ACC000001854,1854,Call Account,ZAR,Active,1,1,1,0
ACC000001855,1855,Mobile Wallet,USD,Active,1,0,1,1
ACC000001856,1856,Mobile Wallet,ZWG,Dormant,0,1,1,0
ACC000001857,1857,Savings,USD,Active,1,1,1,0
ACC000001858,1858,USD Nostro,ZWG,Active,1,0,1,1
ACC000001859,1859,Current,USD,Active,1,1,0,0
ACC000001860,1860,Mobile Wallet,ZAR,Active,1,1,0,0
ACC000001861,1861,Current,USD,Active,1,1,0,0
ACC000001862,1862,Call Account,EUR,Active,1,1,0,0
ACC000001863,1863,Corporate Current,USD,Active,1,1,0,1
ACC000001864,1864,Call Account,USD,Active,1,1,1,0
ACC000001865,1865,Savings,ZAR,Active,1,1,1,0
ACC000001866,1866,Call Account,USD,Active,1,0,0,1
ACC000001867,1867,USD Nostro,USD,Dormant,1,1,1,0
ACC000001868,1868,Savings,USD,Dormant,1,1,1,0
ACC000001869,1869,USD Nostro,USD,Active,0,1,1,0
ACC000001870,1870,Corporate Current,ZWG,Active,1,0,1,0
ACC000001871,1871,Current,USD,Active,1,1,1,1
ACC000001872,1872,Mobile Wallet,USD,Active,1,1,1,0
ACC000001873,1873,Mobile Wallet,USD,Restricted,1,1,1,0
ACC000001874,1874,Current,USD,Active,1,1,1,0
ACC000001875,1875,Corporate Current,ZAR,Active,1,1,1,0
ACC000001876,1876,Current,ZWG,Active,1,1,1,0
ACC000001877,1877,Mobile Wallet,USD,Active,1,1,1,0
ACC000001878,1878,Savings,USD,Active,1,0,1,1
ACC000001879,1879,Corporate Current,USD,Active,1,1,1,1
ACC000001880,1880,Savings,ZWG,Active,1,0,1,0
ACC000001881,1881,Current,GBP,Active,1,0,1,1
ACC000001882,1882,Corporate Current,USD,Active,1,1,1,0
ACC000001883,1883,Current,USD,Active,1,0,0,0
ACC000001884,1884,Corporate Current,ZAR,Restricted,0,0,0,1
ACC000001885,1885,USD Nostro,ZAR,Active,0,1,1,1
ACC000001886,1886,Corporate Current,EUR,Active,1,0,1,1
ACC000001887,1887,Current,USD,Active,1,1,1,0
ACC000001888,1888,Call Account,ZWG,Dormant,1,1,1,0
ACC000001889,1889,Corporate Current,USD,Active,1,1,1,0
ACC000001890,1890,USD Nostro,ZWG,Active,1,0,1,0
ACC000001891,1891,Call Account,USD,Active,1,0,1,0
ACC000001892,1892,Current,ZWG,Active,1,0,1,1
ACC000001893,1893,Mobile Wallet,USD,Active,1,1,1,0
ACC000001894,1894,Corporate Current,USD,Active,1,1,1,0
ACC000001895,1895,Savings,USD,Active,1,0,1,0
ACC000001896,1896,Money Market,USD,Active,1,1,1,1
ACC000001897,1897,Current,USD,Active,1,1,1,0
ACC000001898,1898,Current,USD,Dormant,1,0,0,1
ACC000001899,1899,Savings,GBP,Active,1,1,1,0
ACC000001900,1900,Corporate Current,USD,Active,1,1,1,0
ACC000001901,1901,Current,USD,Active,1,0,1,1
ACC000001902,1902,Corporate Current,USD,Active,1,1,1,1
ACC000001903,1903,Call Account,USD,Dormant,0,1,0,1
ACC000001904,1904,Current,USD,Active,1,1,0,0
ACC000001905,1905,Current,USD,Active,1,1,1,1
ACC000001906,1906,Current,USD,Active,0,0,0,0
ACC000001907,1907,Current,USD,Active,1,1,1,1
ACC000001908,1908,Current,USD,Active,1,1,0,1
ACC000001909,1909,Corporate Current,USD,Active,1,1,1,1
ACC000001910,1910,Savings,EUR,Active,0,1,1,0
ACC000001911,1911,Call Account,USD,Active,0,1,1,1
ACC000001912,1912,Current,EUR,Active,1,0,0,0
ACC000001913,1913,Current,USD,Active,1,1,1,1
ACC000001914,1914,Mobile Wallet,USD,Active,1,0,1,1
ACC000001915,1915,Corporate Current,USD,Active,1,1,1,0
ACC000001916,1916,Current,ZWG,Active,1,0,0,1
ACC000001917,1917,Savings,USD,Active,1,1,0,0
ACC000001918,1918,Money Market,ZWG,Active,1,1,1,1
ACC000001919,1919,Money Market,USD,Active,1,1,1,1
ACC000001920,1920,Call Account,ZAR,Active,0,1,1,0
ACC000001921,1921,Mobile Wallet,USD,Active,1,1,0,0
ACC000001922,1922,Corporate Current,USD,Active,1,0,1,0
ACC000001923,1923,USD Nostro,ZWG,Active,1,1,1,0
ACC000001924,1924,USD Nostro,USD,Active,1,0,1,1
ACC000001925,1925,Current,GBP,Active,0,1,1,0
ACC000001926,1926,Money Market,ZWG,Active,1,0,1,0
ACC000001927,1927,Savings,USD,Active,1,0,1,1
ACC000001928,1928,USD Nostro,ZWG,Active,1,0,1,1
ACC000001929,1929,Mobile Wallet,EUR,Dormant,1,1,1,0
ACC000001930,1930,Savings,USD,Active,1,0,1,0
ACC000001931,1931,Call Account,USD,Dormant,0,0,1,1
ACC000001932,1932,Mobile Wallet,ZWG,Active,1,1,1,0
ACC000001933,1933,USD Nostro,ZWG,Active,0,1,1,1
ACC000001934,1934,Savings,EUR,Active,0,0,1,1
ACC000001935,1935,Corporate Current,ZWG,Dormant,1,0,0,0
ACC000001936,1936,Current,EUR,Active,1,1,0,0
ACC000001937,1937,Call Account,USD,Active,0,1,1,0
ACC000001938,1938,Corporate Current,USD,Active,0,1,1,0
ACC000001939,1939,Current,ZAR,Active,1,1,1,1
ACC000001940,1940,Savings,ZWG,Active,1,0,1,0
ACC000001941,1941,Current,USD,Active,1,0,1,1
ACC000001942,1942,Savings,USD,Active,1,1,1,0
ACC000001943,1943,Corporate Current,USD,Active,1,1,1,0
ACC000001944,1944,Savings,USD,Active,1,0,1,0
ACC000001945,1945,Mobile Wallet,USD,Active,1,0,0,1
ACC000001946,1946,Corporate Current,ZWG,Active,1,0,1,0
ACC000001947,1947,Mobile Wallet,USD,Active,1,1,1,0
ACC000001948,1948,Call Account,USD,Active,1,1,0,0
ACC000001949,1949,Money Market,USD,Active,1,0,1,1
ACC000001950,1950,Current,USD,Active,1,0,1,0
ACC000001951,1951,USD Nostro,EUR,Active,1,0,1,0
ACC000001952,1952,USD Nostro,USD,Active,1,1,1,1
ACC000001953,1953,Corporate Current,EUR,Active,1,1,1,0
ACC000001954,1954,Current,ZAR,Restricted,0,1,0,1
ACC000001955,1955,Corporate Current,USD,Active,1,0,1,0
ACC000001956,1956,Corporate Current,USD,Active,1,1,1,0
ACC000001957,1957,USD Nostro,USD,Active,0,0,1,1
ACC000001958,1958,Corporate Current,USD,Active,1,0,1,1
ACC000001959,1959,Corporate Current,USD,Active,0,1,1,0
ACC000001960,1960,Savings,USD,Active,0,0,1,0
ACC000001961,1961,USD Nostro,ZWG,Active,1,1,1,0
ACC000001962,1962,Corporate Current,ZAR,Active,1,1,1,0
ACC000001963,1963,Current,GBP,Active,0,1,1,1
ACC000001964,1964,Mobile Wallet,ZWG,Active,1,0,0,1
ACC000001965,1965,Current,EUR,Active,1,1,1,1
ACC000001966,1966,Call Account,USD,Active,1,1,1,0
ACC000001967,1967,Current,USD,Active,1,1,1,0
ACC000001968,1968,Call Account,USD,Active,1,0,1,0
ACC000001969,1969,Current,USD,Active,1,1,0,1
ACC000001970,1970,Current,ZWG,Active,1,0,1,0
ACC000001971,1971,Corporate Current,GBP,Active,1,1,1,0
ACC000001972,1972,Savings,ZWG,Active,1,1,0,0
ACC000001973,1973,Savings,ZWG,Active,1,1,1,1
ACC000001974,1974,Call Account,USD,Active,1,0,0,0
ACC000001975,1975,Call Account,USD,Active,1,0,1,0
ACC000001976,1976,Savings,ZAR,Active,1,0,1,1
ACC000001977,1977,Savings,USD,Active,1,0,1,0
ACC000001978,1978,Savings,ZWG,Active,1,1,1,1
ACC000001979,1979,Current,USD,Active,1,0,0,0
ACC000001980,1980,Call Account,ZWG,Active,1,0,0,0
ACC000001981,1981,Current,ZWG,Active,0,1,0,0
ACC000001982,1982,Current,ZWG,Restricted,1,1,0,1
ACC000001983,1983,Mobile Wallet,USD,Active,1,1,0,0
ACC000001984,1984,Savings,USD,Active,0,1,1,0
ACC000001985,1985,Current,USD,Dormant,1,0,1,1
ACC000001986,1986,Savings,USD,Dormant,1,1,1,1
ACC000001987,1987,Mobile Wallet,USD,Active,1,1,1,0
ACC000001988,1988,USD Nostro,USD,Active,1,0,0,0
ACC000001989,1989,Current,USD,Active,1,1,1,1
ACC000001990,1990,Call Account,ZWG,Restricted,1,0,1,0
ACC000001991,1991,Current,USD,Active,1,1,1,0
ACC000001992,1992,USD Nostro,ZWG,Active,1,1,0,1
ACC000001993,1993,Savings,ZWG,Active,1,0,1,0
ACC000001994,1994,Mobile Wallet,ZAR,Active,1,1,1,0
ACC000001995,1995,Mobile Wallet,USD,Active,1,1,1,0
ACC000001996,1996,Corporate Current,USD,Active,1,1,1,0
ACC000001997,1997,Savings,ZAR,Dormant,1,1,1,1
ACC000001998,1998,Current,USD,Active,1,1,1,0
ACC000001999,1999,Savings,USD,Active,0,1,0,0
ACC000002000,2000,USD Nostro,USD,Active,1,1,1,0
ACC000002001,2001,Savings,ZWG,Active,1,1,1,0
ACC000002002,2002,Current,USD,Active,0,1,1,0
ACC000002003,2003,Mobile Wallet,USD,Active,1,0,1,1
ACC000002004,2004,Corporate Current,USD,Active,1,1,1,1
ACC000002005,2005,Current,USD,Active,1,1,0,1
ACC000002006,2006,Current,USD,Active,1,0,1,0
ACC000002007,2007,Savings,USD,Active,1,1,1,0
ACC000002008,2008,Call Account,ZAR,Active,1,0,0,0
ACC000002009,2009,USD Nostro,USD,Active,1,0,1,0
ACC000002010,2010,Money Market,USD,Active,1,1,1,0
ACC000002011,2011,Money Market,USD,Active,1,0,0,0
ACC000002012,2012,Current,USD,Active,1,0,1,0
ACC000002013,2013,Savings,ZAR,Active,1,0,1,0
ACC000002014,2014,Savings,USD,Active,1,1,1,0
ACC000002015,2015,Mobile Wallet,ZWG,Active,0,0,0,0
ACC000002016,2016,Corporate Current,GBP,Active,0,0,1,0
ACC000002017,2017,Corporate Current,EUR,Active,1,1,1,0
ACC000002018,2018,Savings,USD,Active,1,1,0,0
ACC000002019,2019,Savings,USD,Active,1,0,0,0
ACC000002020,2020,Current,USD,Active,1,0,1,1
ACC000002021,2021,Savings,USD,Active,1,1,1,0
ACC000002022,2022,Corporate Current,USD,Active,1,1,0,0
ACC000002023,2023,USD Nostro,USD,Active,1,1,1,1
ACC000002024,2024,Corporate Current,GBP,Active,1,1,1,0
ACC000002025,2025,USD Nostro,EUR,Active,0,1,1,0
ACC000002026,2026,Current,ZWG,Active,0,0,1,0
ACC000002027,2027,Current,GBP,Dormant,0,1,1,1
ACC000002028,2028,USD Nostro,ZAR,Active,1,1,0,0
ACC000002029,2029,Call Account,EUR,Dormant,0,0,0,1
ACC000002030,2030,Corporate Current,EUR,Active,1,0,1,0
ACC000002031,2031,USD Nostro,ZWG,Active,1,0,1,0
ACC000002032,2032,Current,ZWG,Active,0,0,0,0
ACC000002033,2033,Money Market,USD,Active,1,1,1,0
ACC000002034,2034,Savings,EUR,Active,1,1,0,0
ACC000002035,2035,Call Account,GBP,Active,1,0,1,0
ACC000002036,2036,Current,USD,Dormant,1,1,0,0
ACC000002037,2037,Mobile Wallet,USD,Active,1,0,1,0
ACC000002038,2038,Corporate Current,USD,Active,1,1,1,1
ACC000002039,2039,Current,USD,Active,1,1,1,1
ACC000002040,2040,Corporate Current,USD,Active,1,1,1,0
ACC000002041,2041,Savings,ZWG,Active,1,0,0,1
ACC000002042,2042,Corporate Current,ZAR,Active,1,1,0,0
ACC000002043,2043,Call Account,ZWG,Active,1,1,1,1
ACC000002044,2044,USD Nostro,USD,Active,1,0,1,1
ACC000002045,2045,Corporate Current,USD,Active,1,0,1,1
ACC000002046,2046,USD Nostro,ZWG,Active,1,1,0,0
ACC000002047,2047,USD Nostro,USD,Active,1,1,1,0
ACC000002048,2048,Mobile Wallet,USD,Active,1,1,0,1
ACC000002049,2049,Savings,USD,Active,1,0,1,0
ACC000002050,2050,Call Account,USD,Active,1,1,0,0
ACC000002051,2051,Current,USD,Active,1,1,1,1
ACC000002052,2052,Savings,ZWG,Active,1,0,0,1
ACC000002053,2053,Current,USD,Dormant,1,1,0,0
ACC000002054,2054,Call Account,GBP,Active,1,0,1,0
ACC000002055,2055,Savings,ZWG,Active,0,1,1,0
ACC000002056,2056,Current,GBP,Active,1,0,0,0
ACC000002057,2057,Current,EUR,Active,1,1,1,1
ACC000002058,2058,Call Account,USD,Active,1,0,1,0
ACC000002059,2059,Savings,USD,Active,1,1,1,0
ACC000002060,2060,Savings,GBP,Restricted,1,0,1,0
ACC000002061,2061,Corporate Current,USD,Active,1,0,1,0
ACC000002062,2062,Current,USD,Active,1,1,1,1
ACC000002063,2063,Money Market,USD,Active,1,1,1,0
ACC000002064,2064,Current,USD,Active,1,1,1,0
ACC000002065,2065,Call Account,USD,Active,0,1,1,0
ACC000002066,2066,Savings,ZWG,Active,1,1,1,1
ACC000002067,2067,Current,USD,Dormant,0,1,1,0
ACC000002068,2068,Savings,ZWG,Active,1,0,0,1
ACC000002069,2069,Corporate Current,USD,Restricted,1,0,0,0
ACC000002070,2070,Mobile Wallet,ZWG,Active,1,1,1,0
ACC000002071,2071,Savings,USD,Dormant,1,1,1,1
ACC000002072,2072,USD Nostro,USD,Active,1,1,0,0
ACC000002073,2073,Current,USD,Active,0,0,1,0
ACC000002074,2074,Mobile Wallet,USD,Active,1,1,1,0
ACC000002075,2075,Corporate Current,ZWG,Active,1,0,0,0
ACC000002076,2076,Current,USD,Active,1,1,1,1
ACC000002077,2077,Current,ZWG,Active,1,0,1,0
ACC000002078,2078,Call Account,ZAR,Active,1,1,1,1
ACC000002079,2079,Corporate Current,EUR,Active,1,1,1,0
ACC000002080,2080,Mobile Wallet,ZAR,Active,1,0,1,0
ACC000002081,2081,Current,USD,Active,1,1,1,0
ACC000002082,2082,Current,USD,Active,1,0,1,0
ACC000002083,2083,Money Market,USD,Active,0,1,0,0
ACC000002084,2084,Mobile Wallet,ZWG,Active,0,0,1,0
ACC000002085,2085,Savings,USD,Active,1,1,1,1
ACC000002086,2086,Current,USD,Active,1,1,1,0
ACC000002087,2087,Corporate Current,USD,Active,0,0,1,0
ACC000002088,2088,Money Market,USD,Active,1,0,1,1
ACC000002089,2089,Savings,ZWG,Active,1,0,0,0
