link_id,customer_id_1,customer_id_2,link_type,link_strength
CL00004805,11250,36029,shared_phone,0.985
CL00004806,11435,46937,related_party,0.849
CL00004807,12848,7713,shared_beneficial_owner,0.901
CL00004808,33899,21897,shared_phone,0.427
CL00004809,13584,17122,related_party,0.785
CL00004810,21346,37843,shared_beneficial_owner,0.915
CL00004811,8615,44497,shared_beneficial_owner,0.915
CL00004812,32558,48520,shared_beneficial_owner,0.909
CL00004813,12166,36392,shared_phone,0.62
CL00004814,44861,41630,shared_beneficial_owner,0.458
CL00004815,16121,14515,shared_phone,0.578
CL00004816,1661,28543,shared_address,0.526
CL00004817,40064,46282,shared_director,0.421
CL00004818,34881,17529,shared_address,0.613
CL00004819,27708,47837,shared_director,0.755
CL00004820,6654,23382,shared_beneficial_owner,0.475
CL00004821,21816,15987,shared_address,0.443
CL00004822,13051,858,shared_beneficial_owner,0.415
CL00004823,21342,33106,shared_phone,0.865
CL00004824,14381,34066,shared_director,0.813
CL00004825,6054,988,shared_beneficial_owner,0.682
CL00004826,14019,25307,shared_beneficial_owner,0.521
CL00004827,46221,33584,shared_phone,0.905
CL00004828,11798,24610,shared_director,0.494
CL00004829,24037,5644,related_party,0.453
CL00004830,24544,15518,related_party,0.566
CL00004831,9530,19222,shared_address,0.421
CL00004832,34863,39259,shared_phone,0.557
CL00004833,42703,48698,shared_director,0.665
CL00004834,13834,23667,shared_address,0.6
CL00004835,43638,47299,shared_beneficial_owner,0.843
CL00004836,7001,22509,shared_phone,0.93
CL00004837,26690,34313,shared_address,0.71
CL00004838,26746,8563,shared_director,0.645
CL00004839,26142,37884,shared_address,0.472
CL00004840,22215,1481,shared_beneficial_owner,0.424
CL00004841,25997,49550,shared_director,0.901
CL00004842,34603,13105,shared_beneficial_owner,0.633
CL00004843,34593,15592,shared_phone,0.69
CL00004844,1536,41477,related_party,0.788
CL00004845,23126,20814,shared_address,0.644
CL00004846,41662,48731,shared_address,0.704
CL00004847,4657,39687,shared_director,0.745
CL00004848,6525,38422,shared_beneficial_owner,0.575
CL00004849,4949,24407,shared_phone,0.413
CL00004850,10805,12939,shared_director,0.661
CL00004851,12053,43049,shared_address,0.497
CL00004852,49205,13863,shared_phone,0.734
CL00004853,6295,8234,shared_director,0.98
CL00004854,37786,46844,shared_beneficial_owner,0.836
CL00004855,33910,38147,shared_phone,0.58
CL00004856,31390,39305,shared_director,0.499
CL00004857,24802,8599,shared_phone,0.67
CL00004858,23943,24106,shared_director,0.795
CL00004859,37423,19007,shared_beneficial_owner,0.99
CL00004860,16635,22608,shared_address,0.406
CL00004861,8726,34684,shared_director,0.894
CL00004862,47132,16406,shared_address,0.975
CL00004863,10070,47578,shared_phone,0.853
CL00004864,14918,33201,shared_phone,0.462
CL00004865,49749,49387,shared_director,0.516
CL00004866,37689,25,shared_phone,0.51
CL00004867,41676,49884,shared_director,0.495
CL00004868,29413,14683,shared_phone,0.886
CL00004869,39913,4374,shared_phone,0.601
CL00004870,45452,35069,shared_address,0.735
CL00004871,2901,41093,shared_director,0.444
CL00004872,40775,40649,shared_phone,0.573
CL00004873,31394,3465,related_party,0.809
CL00004874,49661,41828,related_party,0.988
CL00004875,24576,12969,shared_director,0.85
CL00004876,27074,34056,shared_phone,0.515
CL00004877,38618,6517,shared_address,0.647
CL00004878,14884,15564,shared_beneficial_owner,0.848
CL00004879,41355,1420,shared_director,0.998
CL00004880,21125,1690,related_party,0.687
CL00004881,42581,42472,shared_director,0.402
CL00004882,18145,26014,related_party,0.809
CL00004883,22895,37373,shared_address,0.716
CL00004884,1691,46402,related_party,0.599
CL00004885,35483,40933,shared_director,0.972
CL00004886,10166,16066,related_party,0.836
CL00004887,20179,21313,shared_address,0.792
CL00004888,31272,42287,shared_director,0.964
CL00004889,25987,1661,shared_director,0.897
CL00004890,24828,11940,shared_phone,0.736
CL00004891,28714,35831,shared_address,0.853
CL00004892,45997,37493,shared_director,0.748
CL00004893,40013,6799,shared_address,0.566
CL00004894,16669,6210,shared_director,0.902
CL00004895,23317,45881,shared_address,0.729
CL00004896,40034,11957,shared_beneficial_owner,0.579
CL00004897,41667,35870,shared_phone,0.775
CL00004898,12246,21147,shared_director,0.737
CL00004899,25902,48526,shared_phone,0.5
CL00004900,47447,43642,shared_beneficial_owner,0.661
CL00004901,6001,32878,shared_beneficial_owner,0.631
CL00004902,45143,18091,related_party,0.656
CL00004903,3129,25106,shared_address,0.881
CL00004904,10888,1420,shared_address,0.599
CL00004905,34311,42582,shared_director,0.787
CL00004906,10932,32064,shared_director,0.557
CL00004907,7534,49751,shared_beneficial_owner,0.673
CL00004908,39131,36482,shared_beneficial_owner,0.45
CL00004909,4299,12556,shared_address,0.56
CL00004910,1075,14402,shared_address,0.859
CL00004911,14865,11989,shared_phone,0.754
CL00004912,42015,14795,shared_beneficial_owner,0.628
CL00004913,34397,35468,shared_phone,0.462
CL00004914,8606,45739,shared_phone,0.775
CL00004915,16107,29684,shared_beneficial_owner,0.877
CL00004916,24463,31265,shared_address,0.694
CL00004917,23277,47373,shared_director,0.553
CL00004918,40463,20831,shared_phone,0.516
CL00004919,28657,35978,shared_beneficial_owner,0.502
CL00004920,17081,22191,shared_director,0.757
CL00004921,28309,32086,shared_address,0.557
CL00004922,10050,35620,shared_director,0.565
CL00004923,48445,10491,shared_address,0.797
CL00004924,26509,22337,shared_address,0.723
CL00004925,9593,35510,shared_address,0.763
CL00004926,11582,26031,shared_beneficial_owner,0.475
CL00004927,12809,10060,shared_phone,0.56
CL00004928,35181,37378,shared_phone,0.647
CL00004929,2183,43401,shared_director,0.823
CL00004930,20240,7182,shared_director,0.697
CL00004931,21331,45535,shared_director,0.8
CL00004932,28111,17526,shared_address,0.506
CL00004933,24655,19708,shared_address,0.723
CL00004934,9598,30121,shared_director,0.883
CL00004935,43596,8173,shared_director,0.838
CL00004936,46727,27692,shared_phone,0.576
CL00004937,9282,8552,shared_beneficial_owner,0.549
CL00004938,23766,14621,shared_beneficial_owner,0.628
CL00004939,9662,24019,shared_address,0.832
CL00004940,16004,37058,shared_director,0.662
CL00004941,18160,38895,shared_director,0.812
CL00004942,46304,37659,related_party,0.44
CL00004943,34655,26980,shared_director,0.849
CL00004944,24213,8569,shared_beneficial_owner,0.848
CL00004945,43878,41034,shared_address,0.669
CL00004946,37306,47968,shared_beneficial_owner,0.52
CL00004947,16619,5000,shared_director,0.944
CL00004948,4799,29231,shared_phone,0.921
CL00004949,47373,9341,related_party,0.778
CL00004950,28454,47777,shared_beneficial_owner,0.534
CL00004951,29133,8709,shared_beneficial_owner,0.475
CL00004952,20445,19357,shared_beneficial_owner,0.641
CL00004953,12076,46923,shared_director,0.552
CL00004954,17097,42275,shared_address,0.742
CL00004955,26623,21790,shared_phone,0.898
CL00004956,14100,33684,shared_director,0.479
CL00004957,49229,33210,shared_beneficial_owner,0.53
CL00004958,39264,12924,shared_phone,0.983
CL00004959,5870,2964,shared_address,0.726
CL00004960,23781,18460,shared_address,0.796
CL00004961,7763,7311,related_party,0.613
CL00004962,34527,29426,shared_phone,0.926
CL00004963,35912,33835,shared_phone,0.583
CL00004964,3125,23335,related_party,0.512
CL00004965,13862,40397,shared_phone,0.87
CL00004966,38019,14058,shared_beneficial_owner,0.593
CL00004967,10312,4734,shared_director,0.71
CL00004968,13439,3362,shared_beneficial_owner,0.793
CL00004969,20141,6487,shared_phone,0.474
CL00004970,7239,47727,shared_phone,0.498
CL00004971,11916,2765,shared_address,0.422
CL00004972,2407,25482,shared_phone,0.654
CL00004973,12380,17456,shared_address,0.854
CL00004974,12970,14058,shared_address,0.778
CL00004975,11274,10026,shared_director,0.518
CL00004976,3840,47222,shared_director,0.698
CL00004977,24668,18599,shared_beneficial_owner,0.771
CL00004978,48898,49491,shared_director,0.462
CL00004979,47242,3189,shared_director,0.715
CL00004980,45323,16043,shared_beneficial_owner,0.667
CL00004981,46612,467,shared_address,0.768
CL00004982,11520,42094,shared_address,0.693
CL00004983,10879,25323,shared_beneficial_owner,0.446
CL00004984,22679,47563,shared_phone,0.646
CL00004985,15499,2713,shared_phone,0.986
CL00004986,21276,22258,shared_director,0.432
CL00004987,24430,46355,shared_address,0.48
CL00004988,44749,8621,shared_director,0.861
CL00004989,5832,22622,shared_beneficial_owner,0.689
CL00004990,25398,46217,shared_phone,0.848
CL00004991,14876,28739,shared_phone,0.913
CL00004992,26704,19246,shared_address,0.878
CL00004993,19095,46014,shared_director,0.686
CL00004994,43239,17495,shared_beneficial_owner,0.616
CL00004995,30234,9928,shared_phone,0.478
CL00004996,42033,39104,shared_address,0.492
CL00004997,40925,26786,shared_beneficial_owner,0.989
CL00004998,40090,23014,shared_beneficial_owner,0.95
CL00004999,13175,3595,shared_phone,0.698
CL00005000,45637,20307,shared_beneficial_owner,0.648
CL00005001,19171,14397,shared_address,0.406
CL00005002,46335,12389,shared_director,0.684
CL00005003,17712,38334,shared_beneficial_owner,0.747
CL00005004,42494,16968,shared_phone,0.492
CL00005005,23245,16348,shared_director,0.433
CL00005006,49325,20341,shared_beneficial_owner,0.575
CL00005007,32838,33976,shared_director,0.956
CL00005008,4785,49773,shared_address,0.868
CL00005009,19974,35583,shared_beneficial_owner,0.931
CL00005010,43054,25711,shared_beneficial_owner,0.907
CL00005011,30515,40851,shared_director,0.949
CL00005012,24795,1110,shared_address,0.657
CL00005013,2631,2347,shared_director,0.929
CL00005014,28649,2347,shared_address,0.932
CL00005015,43425,20391,shared_address,0.94
CL00005016,938,26828,shared_director,0.635
CL00005017,37317,42031,shared_phone,0.78
CL00005018,5306,15395,shared_address,0.61
CL00005019,47524,12858,shared_phone,0.785
CL00005020,45846,9976,shared_address,0.505
CL00005021,6285,4514,shared_beneficial_owner,0.92
CL00005022,8772,32586,shared_director,0.947
CL00005023,23530,17081,shared_director,0.741
CL00005024,23776,43432,shared_phone,0.764
CL00005025,47447,47526,shared_director,0.461
CL00005026,32705,11985,related_party,0.528
CL00005027,48051,48139,shared_director,0.501
CL00005028,20163,29560,shared_address,0.606
CL00005029,48764,7227,shared_address,0.563
CL00005030,28657,5417,shared_director,0.497
CL00005031,34705,13619,shared_beneficial_owner,0.75
CL00005032,39465,33292,shared_beneficial_owner,0.635
CL00005033,13436,569,shared_address,0.912
CL00005034,44803,6218,related_party,0.4
CL00005035,19019,47212,shared_address,0.754
CL00005036,17641,27043,shared_beneficial_owner,0.662
CL00005037,22393,45507,shared_director,0.992
CL00005038,14085,10261,shared_beneficial_owner,0.766
CL00005039,40305,36532,shared_address,0.808
CL00005040,44063,39754,shared_phone,0.95
CL00005041,35925,37150,shared_director,0.972
CL00005042,3755,20268,shared_director,0.46
CL00005043,49198,41612,shared_beneficial_owner,0.807
CL00005044,8100,5661,shared_beneficial_owner,0.866
CL00005045,37596,27476,shared_director,0.666
CL00005046,42574,1150,shared_director,0.867
CL00005047,5593,17503,shared_address,0.828
CL00005048,41206,7160,shared_address,0.654
CL00005049,12577,30076,shared_beneficial_owner,0.879
CL00005050,26620,3915,shared_beneficial_owner,0.481
CL00005051,42459,13438,shared_address,0.823
CL00005052,21448,18913,shared_director,0.616
CL00005053,2837,35693,related_party,0.475
CL00005054,21335,43494,shared_beneficial_owner,0.86
CL00005055,1150,28464,shared_director,0.785
CL00005056,32313,24173,shared_address,0.773
CL00005057,16291,43410,shared_beneficial_owner,0.495
CL00005058,47223,36321,shared_director,0.839
CL00005059,41034,15521,shared_director,0.624
CL00005060,41662,5343,shared_address,0.864
CL00005061,27043,24023,shared_address,0.867
CL00005062,32208,36882,shared_address,0.72
CL00005063,34059,26910,related_party,0.517
CL00005064,6122,43642,shared_director,0.875
CL00005065,44387,49471,shared_phone,0.852
CL00005066,23001,24015,shared_phone,0.634
CL00005067,35006,18466,shared_director,0.699
CL00005068,42031,37977,shared_phone,0.977
CL00005069,34898,5610,related_party,0.689
CL00005070,14467,14973,shared_beneficial_owner,0.895
CL00005071,17617,49910,shared_director,0.584
CL00005072,2595,14973,shared_director,0.772
CL00005073,12284,28623,related_party,0.63
CL00005074,34490,46463,shared_phone,0.824
CL00005075,7004,20846,shared_beneficial_owner,0.934
CL00005076,24283,1587,shared_director,0.861
CL00005077,7440,34954,shared_phone,0.41
CL00005078,24634,12020,shared_beneficial_owner,0.679
CL00005079,35614,35094,shared_beneficial_owner,0.668
CL00005080,20362,41425,shared_beneficial_owner,0.526
CL00005081,19880,28405,shared_director,0.965
CL00005082,11059,9481,shared_address,0.872
CL00005083,17360,15932,shared_director,0.845
CL00005084,16271,11574,shared_director,0.518
CL00005085,47292,42926,shared_director,0.871
CL00005086,39236,43619,shared_director,0.527
CL00005087,13300,39236,shared_address,0.433
CL00005088,26711,24283,related_party,0.862
CL00005089,16252,18896,shared_director,0.552
CL00005090,31817,45487,related_party,0.517
CL00005091,40210,33209,shared_beneficial_owner,0.668
CL00005092,11155,22225,related_party,0.787
CL00005093,34822,17335,shared_beneficial_owner,0.944
CL00005094,26920,43476,shared_beneficial_owner,0.557
CL00005095,12954,10415,related_party,0.84
CL00005096,32666,6008,shared_phone,0.561
CL00005097,20700,47645,shared_director,0.468
CL00005098,48227,15820,shared_phone,0.455
CL00005099,5544,49729,shared_director,0.765
CL00005100,9293,1028,shared_beneficial_owner,0.489
CL00005101,10727,28755,shared_beneficial_owner,0.805
CL00005102,2646,20245,shared_address,0.653
CL00005103,6451,47859,related_party,0.973
CL00005104,18538,1808,shared_address,0.504
CL00005105,36383,42975,related_party,0.889
CL00005106,17164,20675,related_party,0.925
CL00005107,36681,7744,shared_address,0.937
CL00005108,36025,15489,shared_beneficial_owner,0.738
CL00005109,46667,634,related_party,0.944
CL00005110,24828,16190,related_party,0.705
CL00005111,860,17812,shared_director,0.509
CL00005112,11884,26920,shared_address,0.904
CL00005113,18998,362,related_party,0.654
CL00005114,36805,42169,shared_beneficial_owner,0.569
CL00005115,4940,38227,shared_beneficial_owner,0.535
CL00005116,39185,44361,shared_phone,0.983
CL00005117,29576,24423,shared_address,0.762
CL00005118,1961,28638,shared_address,0.501
CL00005119,4194,933,shared_director,0.539
CL00005120,29039,17233,shared_address,0.818
CL00005121,12494,46937,shared_address,0.854
CL00005122,9156,35775,related_party,0.803
CL00005123,34363,6122,shared_address,0.859
CL00005124,1479,5940,shared_beneficial_owner,0.956
CL00005125,48670,13130,shared_director,0.564
CL00005126,3143,31401,shared_phone,0.818
CL00005127,25372,34274,shared_phone,0.612
CL00005128,3182,11752,shared_beneficial_owner,0.561
CL00005129,2374,42499,shared_address,0.837
CL00005130,7440,33397,related_party,0.686
CL00005131,717,35634,shared_director,0.681
CL00005132,26654,44392,shared_director,0.573
CL00005133,20519,48563,shared_director,0.534
CL00005134,20451,12284,shared_beneficial_owner,0.453
CL00005135,16585,29489,shared_director,0.585
CL00005136,35839,36863,shared_director,0.54
CL00005137,45907,16147,shared_director,0.785
CL00005138,33510,6401,shared_address,0.561
CL00005139,12619,13149,shared_address,0.508
CL00005140,9503,30661,shared_beneficial_owner,0.719
CL00005141,30441,26308,shared_beneficial_owner,0.908
CL00005142,41093,37750,shared_address,0.843
CL00005143,9622,37373,shared_beneficial_owner,0.637
CL00005144,14131,14865,shared_phone,0.567
CL00005145,4156,31817,shared_phone,0.977
CL00005146,30834,1283,shared_director,0.633
CL00005147,28315,40192,shared_director,0.862
CL00005148,12086,44946,shared_beneficial_owner,0.554
CL00005149,46600,8644,shared_phone,0.414
CL00005150,20460,5138,shared_beneficial_owner,0.809
CL00005151,14457,32217,shared_phone,0.614
CL00005152,11832,38251,shared_address,0.641
CL00005153,47680,33831,related_party,0.533
CL00005154,12086,18258,shared_phone,0.51
CL00005155,13381,26046,shared_director,0.697
CL00005156,28424,23612,shared_beneficial_owner,0.553
CL00005157,37708,11430,shared_phone,0.862
CL00005158,43308,6215,shared_phone,0.978
CL00005159,38457,13801,shared_director,0.623
CL00005160,46048,11384,shared_beneficial_owner,0.701
CL00005161,23871,39576,shared_beneficial_owner,0.446
CL00005162,30266,7492,shared_director,0.879
CL00005163,6359,18169,related_party,0.831
CL00005164,16405,32884,shared_phone,0.463
CL00005165,5427,35203,shared_address,0.975
CL00005166,10304,18253,shared_address,0.768
CL00005167,23534,38876,related_party,0.405
CL00005168,14621,29082,shared_phone,0.599
CL00005169,6451,17877,shared_beneficial_owner,0.613
CL00005170,49434,3434,shared_address,0.986
CL00005171,23598,33667,shared_director,0.926
CL00005172,48655,46116,shared_beneficial_owner,0.913
CL00005173,36791,20350,shared_address,0.561
