customer_id,customer_name,entity_type,country,country_code,province,sector,business_type,occupation,date_opened,account_age_days,annual_income_or_revenue_estimate,expected_monthly_turnover,employee_count,beneficial_owner_count,pep_flag,adverse_media_flag,sanctions_watchlist_flag,previous_sar_flag,high_risk_industry_flag,source_of_funds_verified,address_verified,phone_verified,email_verified,tax_pin_verified,kyc_review_overdue_flag,dormant_account_flag,linked_accounts_count,linked_cards_count,foreign_national_flag,shared_address_group,shared_phone_group,shell_company_flag,kyc_risk_band,synthetic_suspicious_flag
1596,Customer_0001596,Individual,Zimbabwe,ZW,Matabeleland South,Logistics,Not Applicable,Nurse,2024-05-16 16:07:22,593,9238.61,71596.55,0,0,0,0,0,0,0,1,1,1,1,0,0,1,4,3,0,9882,11484,0,Low,0
1597,Customer_0001597,Individual,Zimbabwe,ZW,Midlands,Fuel,Not Applicable,Engineer,2019-02-11 22:50:15,2514,17901.8,46790.59,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,4,0,4732,10795,0,Low,0
1598,Customer_0001598,Individual,Zimbabwe,ZW,Midlands,Fuel,Not Applicable,Farmer,2018-03-23 04:00:13,2839,50165.03,7826.59,0,0,0,0,0,0,1,1,1,1,1,0,0,1,3,3,0,10229,11587,0,Low,0
1599,Customer_0001599,Individual,Zimbabwe,ZW,Midlands,Financial Services,Not Applicable,Student,2016-05-17 04:39:40,3514,58110.95,7117.56,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,4,0,3503,6217,0,Low,0
1600,Customer_0001600,Individual,Zimbabwe,ZW,Masvingo,Transport,Not Applicable,Nurse,2016-05-21 08:34:20,3510,3324.73,18049.9,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,4,0,4079,7903,0,Low,0
1601,Customer_0001601,Individual,Zimbabwe,ZW,Masvingo,Agriculture,Not Applicable,Doctor,2018-12-14 16:22:14,2573,24013.92,24617.01,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,2,0,1146,1304,0,Low,0
1602,Company_0001602,Corporate,Zimbabwe,ZW,Harare,Financial Services,Cooperative,Not Applicable,2017-04-29 15:15:25,3167,14418630.97,840198.83,118,1,0,0,0,0,0,1,1,1,1,1,0,0,2,2,0,12901,8384,0,Low,0
1603,Customer_0001603,Individual,Zimbabwe,ZW,Bulawayo,NGO,Not Applicable,Driver,2017-09-12 15:51:39,3031,60165.52,142842.06,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,4,0,40,2127,0,Low,0
1604,Company_0001604,Corporate,Zimbabwe,ZW,Matabeleland North,Manufacturing,Sole Proprietorship,Not Applicable,2016-07-30 15:26:06,3440,1638287.15,233523.74,2254,6,0,0,0,0,0,0,1,1,1,1,0,0,6,4,0,13111,15601,0,Low,0
1605,Customer_0001605,Individual,Botswana,BW,Manicaland,Pharmaceuticals,Not Applicable,Lawyer,2016-02-07 15:37:04,3614,23854.96,70503.17,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,1,7465,11373,0,Low,0
1606,Customer_0001606,Individual,Zimbabwe,ZW,Mashonaland West,Transport,Not Applicable,Business Owner,2019-11-18 18:00:12,2234,124464.25,32969.66,0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,1,0,11870,18570,0,Low,0
1607,Customer_0001607,Individual,Namibia,,Mashonaland West,Agriculture,Not Applicable,Nurse,2021-01-20 13:46:48,1805,14219.63,27382.89,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,1,14802,18269,0,Low,0
1608,Customer_0001608,Individual,Zimbabwe,ZW,Mashonaland West,Consulting,Not Applicable,Farmer,2022-06-26 09:10:01,1283,1423.53,290859.98,0,0,0,1,0,0,0,0,1,1,1,0,0,0,3,1,0,13460,12521,0,Medium,0
1609,Company_0001609,Corporate,Zimbabwe,ZW,Manicaland,Transport,Public Company,Not Applicable,2022-01-05 09:03:13,1455,2240828.5,255640.19,2220,2,0,0,0,0,0,1,1,1,1,1,1,0,7,1,0,7013,2726,1,Medium,0
1610,Customer_0001610,Individual,Zimbabwe,ZW,Midlands,Import/Export,Not Applicable,Unemployed,2023-06-11 03:05:38,933,10911.92,27459.44,0,0,0,0,0,0,1,1,1,1,1,0,0,0,6,0,0,8875,3936,0,Low,1
1611,Customer_0001611,Individual,Botswana,BW,Bulawayo,Real Estate,Not Applicable,Nurse,2021-04-02 05:46:08,1733,17326.77,16215.3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,7,2,1,14050,9484,0,Medium,1
1612,Customer_0001612,Individual,Zimbabwe,ZW,Matabeleland North,Construction,Not Applicable,Farmer,2023-02-03 11:57:42,1061,3696.81,125759.51,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,0,10256,18724,0,Low,0
1613,Customer_0001613,Individual,Zimbabwe,ZW,Harare,Financial Services,Not Applicable,Teacher,2024-11-21 16:58:22,404,61581.04,43116.53,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2,4,0,1072,18891,0,Low,0
1614,Customer_0001614,Individual,Zimbabwe,ZW,Matabeleland South,Fuel,Not Applicable,Driver,2017-10-03 15:05:10,3010,59642.75,5576.81,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,4,0,1115,15205,0,High,1
1615,Company_0001615,Corporate,Tanzania,TZ,Matabeleland North,Agriculture,Private Limited Company,Not Applicable,2019-04-25 13:35:37,2441,10763111.33,313229.95,256,6,0,0,0,0,0,1,1,1,1,1,0,0,5,1,1,563,9252,0,Low,0
1616,Customer_0001616,Individual,Zimbabwe,ZW,Midlands,NGO,Not Applicable,Accountant,2021-01-23 07:44:47,1802,41010.66,25592.88,0,0,0,0,0,0,0,1,0,1,1,0,0,0,7,0,0,7885,2866,0,Low,0
1617,Customer_0001617,Individual,Zimbabwe,ZW,Harare,Import/Export,Not Applicable,Technician,2021-07-04 16:34:48,1640,16717.75,8984.68,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,1,0,5678,1369,0,Low,0
1618,Customer_0001618,Individual,Namibia,,Matabeleland South,Logistics,Not Applicable,Accountant,2019-01-09 14:39:49,2547,15780.65,7157.73,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,4,1,2255,2968,0,Low,0
1619,Customer_0001619,Individual,Zimbabwe,ZW,Bulawayo,Transport,Not Applicable,Business Owner,2016-04-11 06:22:05,3550,18963.33,51920.68,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,1,0,2146,11152,0,Low,0
1620,Customer_0001620,Individual,Zimbabwe,ZW,Bulawayo,Transport,Not Applicable,Trader,2021-09-23 01:40:10,1559,17906.8,19713.27,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,2,0,11458,13301,0,Low,0
1621,Customer_0001621,Individual,Zambia,ZM,Harare,Hospitality,Not Applicable,Doctor,2024-08-01 18:30:43,516,14827.64,18566.29,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,4,1,12201,483,0,Medium,0
1622,Customer_0001622,Individual,Zimbabwe,ZW,Masvingo,Consulting,Not Applicable,Farmer,2020-03-03 12:40:39,2128,84845.97,17556.83,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,1,0,2206,6741,0,Low,0
1623,Company_0001623,Corporate,Zimbabwe,ZW,Midlands,Retail,Private Limited Company,Not Applicable,2017-02-25 21:32:22,3230,2375147.73,500102.75,2122,5,0,0,0,0,0,1,1,1,1,1,0,0,1,3,0,11141,16719,0,Low,0
1624,Customer_0001624,Individual,Zimbabwe,ZW,Masvingo,Financial Services,Not Applicable,Accountant,2020-01-31 03:22:13,2160,13617.78,19128.45,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,3,0,11588,7791,0,Low,0
1625,Customer_0001625,Individual,Zimbabwe,ZW,Bulawayo,Hospitality,Not Applicable,Consultant,2023-10-15 08:38:04,807,27449.77,56055.03,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,4,0,12876,10729,0,Low,0
1626,Customer_0001626,Individual,United Arab Emirates,AE,Manicaland,Consulting,Not Applicable,Lawyer,2017-01-01 22:43:15,3285,51669.79,10211.33,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,4,1,4141,15546,0,Low,0
1627,Customer_0001627,Individual,South Africa,ZA,Bulawayo,Financial Services,Not Applicable,Consultant,2019-08-15 18:43:45,2329,30634.37,24790.4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,10948,7032,0,Low,0
1628,Customer_0001628,Individual,South Africa,ZA,Harare,Mining,Not Applicable,Lawyer,2016-03-06 01:24:39,3586,18298.63,62750.71,0,0,0,0,0,0,1,0,1,1,1,0,0,0,4,3,1,9181,10463,0,Medium,0
1629,Customer_0001629,Individual,Zimbabwe,ZW,Matabeleland North,Import/Export,Not Applicable,Trader,2022-03-25 11:35:10,1376,76175.17,48137.13,0,0,0,0,0,0,1,1,1,1,1,0,0,0,7,4,0,8308,1828,0,Low,0
1630,Customer_0001630,Individual,South Africa,ZA,Harare,Construction,Not Applicable,Civil Servant,2018-10-22 14:53:54,2626,84160.21,6385.37,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,2,1,13238,255,0,Low,0
1631,Customer_0001631,Individual,South Africa,ZA,Mashonaland West,Construction,Not Applicable,Technician,2020-02-06 19:19:14,2154,5865.01,8181.91,0,0,0,1,0,0,0,1,1,1,1,0,0,0,7,1,1,6050,11950,0,Medium,0
1632,Customer_0001632,Individual,Zimbabwe,ZW,Mashonaland Central,Consulting,Not Applicable,Unemployed,2022-03-19 14:04:34,1382,45940.67,75546.36,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,8767,18326,0,Low,0
1633,Customer_0001633,Individual,United Kingdom,GB,Harare,Mining,Not Applicable,Accountant,2018-06-02 03:23:47,2768,90726.1,18496.09,0,0,0,0,0,0,1,1,1,1,1,0,0,0,7,4,1,14909,19700,0,Low,0
1634,Customer_0001634,Individual,Zimbabwe,ZW,Bulawayo,Logistics,Not Applicable,Trader,2019-09-30 16:56:22,2283,68312.57,30401.14,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,2,0,9518,15070,0,Low,0
1635,Customer_0001635,Individual,Zambia,ZM,Harare,NGO,Not Applicable,Consultant,2022-11-25 05:50:04,1131,9440.55,56592.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,1,12238,7102,0,Medium,0
1636,Customer_0001636,Individual,Zimbabwe,ZW,Mashonaland West,Real Estate,Not Applicable,Lawyer,2025-06-17 18:54:58,196,3332.63,151110.47,0,0,0,0,0,0,1,1,1,1,0,0,0,0,3,3,0,9604,6365,0,Low,1
1637,Customer_0001637,Individual,Zimbabwe,ZW,Masvingo,Fuel,Not Applicable,Unemployed,2018-12-29 03:38:05,2558,39237.62,51856.99,0,0,0,0,0,0,1,0,1,1,1,0,0,0,3,1,0,10883,16043,0,Medium,0
1638,Company_0001638,Corporate,Botswana,BW,Midlands,Real Estate,Trust,Not Applicable,2016-02-07 00:02:31,3614,1512994.61,1521908.3,1071,4,0,0,0,0,1,1,1,1,1,1,0,0,6,2,1,14501,19258,1,Medium,0
1639,Customer_0001639,Individual,Zambia,ZM,Bulawayo,Mining,Not Applicable,Consultant,2025-04-09 15:39:20,265,13713.66,175159.87,0,0,0,1,0,0,1,1,1,1,1,0,0,0,7,4,1,13196,6903,0,Medium,0
1640,Company_0001640,Corporate,Zimbabwe,ZW,Harare,Construction,Public Company,Not Applicable,2019-07-16 13:07:39,2359,1234065.73,2886584.08,573,5,0,0,0,1,0,1,1,1,1,1,0,0,2,1,0,4440,4736,0,Low,0
1641,Customer_0001641,Individual,Zimbabwe,ZW,Mashonaland Central,Import/Export,Not Applicable,Consultant,2023-09-30 07:52:27,822,21041.79,7312.65,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,3,0,14659,13284,0,Low,0
1642,Customer_0001642,Individual,Mozambique,MZ,Matabeleland South,Telecommunications,Not Applicable,Consultant,2024-07-03 20:30:38,545,30024.35,3894.41,0,0,0,0,0,0,0,1,1,1,0,0,0,0,7,1,1,1047,18780,0,Low,0
1643,Customer_0001643,Individual,Zimbabwe,ZW,Mashonaland East,Retail,Not Applicable,Student,2024-09-14 21:01:16,472,15160.85,36327.14,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7,0,0,4513,8593,0,Low,0
1644,Company_0001644,Corporate,Zimbabwe,ZW,Midlands,Real Estate,Public Company,Not Applicable,2019-05-24 23:45:39,2412,1217775.76,1153523.25,1477,7,0,1,0,0,1,1,1,1,1,1,0,0,1,3,0,4492,15463,0,Medium,0
1645,Customer_0001645,Individual,South Africa,ZA,Harare,Telecommunications,Not Applicable,Engineer,2020-12-21 19:57:18,1835,105331.41,28311.04,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,2,1,3026,18062,0,Low,0
1646,Customer_0001646,Individual,Zimbabwe,ZW,Masvingo,Financial Services,Not Applicable,Student,2025-06-01 23:55:49,212,30554.25,6683.17,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,4,0,8725,2095,0,Low,1
1647,Customer_0001647,Individual,Zimbabwe,ZW,Masvingo,Retail,Not Applicable,Civil Servant,2018-06-06 01:40:44,2764,16732.21,18466.43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,7,3,0,2552,1226,0,Low,0
1648,Customer_0001648,Individual,Zimbabwe,ZW,Bulawayo,Financial Services,Not Applicable,Unemployed,2025-03-05 23:55:44,300,4413.16,144444.85,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,2,0,11699,12988,0,Low,0
1649,Customer_0001649,Individual,United Arab Emirates,AE,Harare,Transport,Not Applicable,Teacher,2022-10-18 03:51:52,1169,49059.64,254359.66,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,1,574,661,0,Low,0
1650,Customer_0001650,Individual,Zimbabwe,ZW,Manicaland,Transport,Not Applicable,Technician,2021-01-14 19:52:25,1811,41163.74,31453.59,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,0,7393,409,0,Low,0
1651,Customer_0001651,Individual,South Africa,ZA,Manicaland,Logistics,Not Applicable,Technician,2017-12-02 01:28:00,2950,14216.91,12371.08,0,0,0,0,0,0,0,1,1,1,1,0,0,1,2,2,1,12124,13916,0,Low,0
1652,Customer_0001652,Individual,Tanzania,TZ,Manicaland,Retail,Not Applicable,Trader,2024-03-11 18:46:16,659,59468.63,24764.2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,1,1,10936,9564,0,Low,0
1653,Company_0001653,Corporate,South Africa,ZA,Masvingo,Agriculture,Public Company,Not Applicable,2019-08-27 23:20:06,2317,2253646.34,3468833.86,141,7,0,0,0,0,0,1,1,1,0,1,0,0,7,0,1,7376,12905,1,Medium,0
1654,Customer_0001654,Individual,Zimbabwe,ZW,Harare,Manufacturing,Not Applicable,Consultant,2017-03-25 21:55:26,3202,65050.89,60979.56,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5,2,0,7560,901,0,Low,0
1655,Customer_0001655,Individual,Zimbabwe,ZW,Matabeleland North,Transport,Not Applicable,Engineer,2017-09-01 22:41:59,3042,30462.29,19302.08,0,0,0,0,0,0,0,1,1,1,1,0,1,0,3,0,0,4550,3265,0,Low,0
1656,Company_0001656,Corporate,Zimbabwe,ZW,Mashonaland East,Real Estate,Public Company,Not Applicable,2016-02-22 18:16:39,3599,1618963.88,481354.65,72,2,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,4250,5248,0,Low,1
1657,Customer_0001657,Individual,South Africa,ZA,Harare,Telecommunications,Not Applicable,Business Owner,2023-12-21 12:04:08,740,3265.85,35467.17,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,2,1,6824,15911,0,Low,0
1658,Customer_0001658,Individual,India,IN,Masvingo,Wholesale,Not Applicable,Doctor,2016-03-09 14:11:31,3583,12249.36,56613.77,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5,0,1,7999,17751,0,Low,0
1659,Company_0001659,Corporate,Zambia,ZM,Manicaland,Telecommunications,Private Limited Company,Not Applicable,2022-04-19 22:14:19,1351,697077.17,654368.12,2133,6,0,0,0,0,0,1,1,1,1,1,0,0,6,2,1,8229,7443,0,Low,0
1660,Customer_0001660,Individual,Zimbabwe,ZW,Harare,Fuel,Not Applicable,Consultant,2023-05-20 22:53:22,955,18656.05,16419.31,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,2,0,4609,16535,0,Low,0
1661,Company_0001661,Corporate,Zimbabwe,ZW,Mashonaland West,Transport,Partnership,Not Applicable,2021-02-21 14:41:13,1773,1550704.27,1020993.72,1725,5,0,0,0,0,0,1,1,1,1,1,0,0,3,1,0,221,12321,0,Low,0
1662,Company_0001662,Corporate,United Kingdom,GB,Bulawayo,Logistics,Sole Proprietorship,Not Applicable,2022-01-15 20:52:36,1445,3089207.47,1409016.98,122,7,0,0,0,0,0,1,1,1,1,1,1,1,3,4,1,8461,5037,1,Medium,0
1663,Company_0001663,Corporate,Zimbabwe,ZW,Bulawayo,Financial Services,Public Company,Not Applicable,2021-12-31 11:29:02,1460,1186283.26,1072815.8,1749,4,0,0,0,0,0,1,1,1,1,1,0,0,7,2,0,4056,13207,0,Low,0
1664,Customer_0001664,Individual,Mozambique,MZ,Mashonaland Central,Transport,Not Applicable,Accountant,2016-01-12 12:55:36,3640,28535.87,81818.07,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,3,1,10884,13311,0,Low,0
1665,Customer_0001665,Individual,Zimbabwe,ZW,Mashonaland East,Pharmaceuticals,Not Applicable,Business Owner,2023-01-15 09:46:59,1080,6349.04,71662.48,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0,12253,9469,0,Low,0
1666,Customer_0001666,Individual,Botswana,BW,Masvingo,NGO,Not Applicable,Civil Servant,2024-08-20 15:09:17,497,14189.84,46460.58,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,4,1,2491,3106,0,Low,0
1667,Customer_0001667,Individual,Zambia,ZM,Mashonaland East,Retail,Not Applicable,Nurse,2023-12-01 23:54:41,760,37596.56,50082.28,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,2283,748,0,Low,0
1668,Customer_0001668,Individual,Zimbabwe,ZW,Mashonaland East,Manufacturing,Not Applicable,Business Owner,2020-11-05 22:13:20,1881,17812.52,6218.33,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,3,0,6304,482,0,Low,1
1669,Customer_0001669,Individual,Zimbabwe,ZW,Mashonaland West,Agriculture,Not Applicable,Business Owner,2023-03-05 01:15:07,1031,23853.3,75892.87,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,0,0,2283,10787,0,Low,0
1670,Company_0001670,Corporate,Mozambique,MZ,Midlands,Financial Services,Trust,Not Applicable,2020-10-02 05:07:43,1915,4667157.53,347495.38,763,4,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,14870,6200,0,Low,0
1671,Customer_0001671,Individual,Zimbabwe,ZW,Harare,NGO,Not Applicable,Student,2023-09-15 02:34:22,837,10078.86,34108.81,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,2,0,8866,5900,0,Low,0
1672,Customer_0001672,Individual,Zimbabwe,ZW,Masvingo,Import/Export,Not Applicable,Teacher,2022-03-17 03:22:39,1384,32464.26,17118.6,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,2,0,3528,7044,0,Low,0
1673,Customer_0001673,Individual,Zimbabwe,ZW,Harare,Retail,Not Applicable,Doctor,2019-02-06 21:23:44,2519,16330.16,46158.21,0,0,0,0,0,0,0,0,1,1,1,0,1,0,6,0,0,4174,494,0,Low,0
1674,Customer_0001674,Individual,Zimbabwe,ZW,Bulawayo,Logistics,Not Applicable,Unemployed,2021-05-25 10:00:29,1680,12218.45,9486.37,0,0,0,0,0,0,0,1,1,1,1,0,1,0,5,2,0,10430,17708,0,Low,0
1675,Customer_0001675,Individual,South Africa,ZA,Matabeleland North,Transport,Not Applicable,Nurse,2019-04-24 20:10:35,2442,25163.15,15396.68,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1,1,9073,18933,0,Low,0
1676,Customer_0001676,Individual,Zimbabwe,ZW,Manicaland,Construction,Not Applicable,Doctor,2018-10-15 15:28:10,2633,13213.53,62259.36,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,7036,5311,0,Low,0
1677,Company_0001677,Corporate,Zimbabwe,ZW,Harare,Construction,Private Limited Company,Not Applicable,2021-05-21 09:45:10,1684,725837.55,861572.58,2391,6,0,0,0,0,0,1,1,1,0,1,0,0,3,1,0,9879,17824,0,Low,0
1678,Customer_0001678,Individual,United Kingdom,GB,Mashonaland East,Mining,Not Applicable,Student,2025-02-18 03:43:44,315,12060.98,28409.36,0,0,0,0,0,0,1,1,1,1,1,0,0,0,5,2,1,3219,5755,0,Low,0
1679,Customer_0001679,Individual,Zimbabwe,ZW,Mashonaland Central,Pharmaceuticals,Not Applicable,Technician,2020-05-26 04:08:04,2044,10480.63,13810.99,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,5842,17488,0,Low,0
1680,Customer_0001680,Individual,Zimbabwe,ZW,Midlands,Consulting,Not Applicable,Business Owner,2025-01-05 01:40:58,359,13580.16,89191.39,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,4,0,10164,10022,0,Low,0
1681,Company_0001681,Corporate,South Africa,ZA,Midlands,Wholesale,Private Limited Company,Not Applicable,2021-03-13 00:03:42,1753,13066209.76,587469.9,2068,6,0,0,0,0,0,1,1,1,1,1,0,0,2,2,1,3634,12896,1,Medium,0
1682,Customer_0001682,Individual,United Kingdom,GB,Bulawayo,NGO,Not Applicable,Teacher,2020-04-02 09:02:42,2098,38951.21,14122.47,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,0,1,8279,9220,0,Low,0
1683,Customer_0001683,Individual,South Africa,ZA,Matabeleland South,Transport,Not Applicable,Accountant,2017-08-10 04:55:27,3064,48707.24,13772.51,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,4,1,9016,3657,0,Low,0
1684,Customer_0001684,Individual,Mozambique,MZ,Mashonaland East,Financial Services,Not Applicable,Nurse,2016-07-23 05:09:50,3447,105141.62,50798.62,0,0,0,1,0,0,0,1,1,1,1,0,0,0,4,3,1,13186,19332,0,Medium,1
1685,Customer_0001685,Individual,Zimbabwe,ZW,Mashonaland East,Real Estate,Not Applicable,Accountant,2020-12-04 23:41:02,1852,10834.35,14360.69,0,0,0,1,0,0,1,1,0,1,1,0,0,0,4,0,0,5071,3258,0,Medium,0
1686,Customer_0001686,Individual,Zimbabwe,ZW,Harare,Financial Services,Not Applicable,Business Owner,2017-01-06 05:49:27,3280,12276.09,108492.55,0,0,0,0,0,0,0,1,0,1,1,0,0,1,4,4,0,12585,10904,0,Low,0
1687,Customer_0001687,Individual,China,CN,Matabeleland South,Agriculture,Not Applicable,Farmer,2018-06-23 04:03:38,2747,54812.4,169117.76,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,1,1,8722,13932,0,Low,0
1688,Company_0001688,Corporate,United Kingdom,GB,Mashonaland West,Fuel,Public Company,Not Applicable,2017-01-06 23:16:28,3280,4664138.32,124157.94,662,2,0,0,0,0,1,1,0,1,1,0,0,0,4,1,1,11080,1553,0,Medium,0
1689,Customer_0001689,Individual,Zimbabwe,ZW,Midlands,Consulting,Not Applicable,Driver,2024-10-07 13:13:17,449,84342.73,15004.22,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,3,0,12280,18428,0,Low,0
1690,Company_0001690,Corporate,Zimbabwe,ZW,Matabeleland North,Fuel,Sole Proprietorship,Not Applicable,2017-02-02 05:25:11,3253,1831173.07,4242085.44,1937,7,0,0,0,0,1,1,1,1,1,0,0,0,6,4,0,13483,7262,0,Low,0
1691,Company_0001691,Corporate,Zimbabwe,ZW,Mashonaland Central,Transport,Public Company,Not Applicable,2024-07-15 20:02:47,533,8513557.55,1344694.69,360,4,0,0,0,0,0,1,1,1,1,1,0,0,6,0,0,7761,1615,0,Low,0
1692,Customer_0001692,Individual,Zimbabwe,ZW,Matabeleland South,Import/Export,Not Applicable,Teacher,2023-09-11 00:15:21,841,22565.65,48000.63,0,0,0,0,0,0,1,1,1,1,1,0,0,0,6,0,0,14062,15740,0,Low,0
1693,Customer_0001693,Individual,United Kingdom,GB,Bulawayo,Financial Services,Not Applicable,Lawyer,2023-09-07 22:07:44,845,168617.08,29862.38,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5,0,1,10816,5656,0,Low,0
1694,Customer_0001694,Individual,Mozambique,MZ,Matabeleland South,Retail,Not Applicable,Unemployed,2016-01-26 01:25:18,3626,9106.43,19364.45,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,4,1,11092,13108,0,Low,0
1695,Customer_0001695,Individual,Zimbabwe,ZW,Harare,Financial Services,Not Applicable,Accountant,2022-11-28 11:30:36,1128,44229.44,44931.54,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,3,0,4607,8868,0,Low,0
1696,Company_0001696,Corporate,Zimbabwe,ZW,Manicaland,Hospitality,Public Company,Not Applicable,2017-09-27 22:22:12,3016,7497452.3,1019905.49,206,4,0,0,0,0,0,1,1,1,1,1,1,0,7,2,0,10048,2820,1,Medium,0
1697,Company_0001697,Corporate,Zimbabwe,ZW,Matabeleland South,Logistics,Private Limited Company,Not Applicable,2017-02-15 16:25:28,3240,4480995.35,73375.91,2335,3,0,0,0,0,0,1,1,1,1,1,0,0,5,3,0,2685,2592,1,Low,0
1698,Customer_0001698,Individual,Zimbabwe,ZW,Harare,Manufacturing,Not Applicable,Business Owner,2018-02-19 08:00:32,2871,17559.48,77848.65,0,0,1,0,0,1,0,1,1,1,1,0,1,0,6,2,0,11913,4272,0,Medium,0
1699,Customer_0001699,Individual,Botswana,BW,Matabeleland South,NGO,Not Applicable,Accountant,2017-08-04 03:23:25,3070,41766.99,40642.1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,2,3,1,6045,15741,0,Medium,1
1700,Company_0001700,Corporate,Zimbabwe,ZW,Harare,Pharmaceuticals,Cooperative,Not Applicable,2025-02-12 08:46:35,321,1624106.45,232795.81,2424,6,0,0,0,0,0,1,1,1,1,1,0,0,2,3,0,3783,4547,0,Low,0
1701,Customer_0001701,Individual,Zimbabwe,ZW,Masvingo,Mining,Not Applicable,Business Owner,2025-05-24 00:00:49,220,17528.62,135891.26,0,0,0,0,0,0,1,1,1,1,0,0,0,0,6,3,0,12773,17887,0,Low,0
1702,Customer_0001702,Individual,South Africa,ZA,Mashonaland West,Fuel,Not Applicable,Accountant,2019-06-19 19:47:04,2386,57642.6,42108.28,0,0,0,0,0,0,1,1,1,1,1,0,0,0,5,3,1,12197,6670,0,Low,0
1703,Customer_0001703,Individual,Mauritius,MU,Harare,Import/Export,Not Applicable,Driver,2016-10-28 08:17:05,3350,38657.63,10111.66,0,0,0,0,0,0,1,1,0,1,1,0,0,0,6,3,1,12305,6800,0,Medium,0
1704,Customer_0001704,Individual,Zimbabwe,ZW,Matabeleland South,Transport,Not Applicable,Nurse,2023-09-06 22:19:17,846,63056.42,11650.83,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,1,0,11916,15146,0,Low,0
1705,Customer_0001705,Individual,Zimbabwe,ZW,Harare,Consulting,Not Applicable,Unemployed,2018-04-21 10:54:14,2810,68922.38,41444.42,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2,3,0,9449,2027,0,Low,0
1706,Customer_0001706,Individual,Zimbabwe,ZW,Matabeleland South,Logistics,Not Applicable,Lawyer,2022-10-18 03:04:51,1169,8937.53,37011.54,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,3,0,10033,1577,0,Low,0
