tbml_id,customer_id,invoice_value,declared_value,invoice_deviation_ratio,over_invoicing_flag,under_invoicing_flag,trade_goods_category,origin_country,destination_country,high_risk_country_flag
TBML00001878,29979,10000.0,5344.38,0.534438,0,1,Textiles,South Africa,Botswana,0
TBML00001879,19336,100000.0,141052.21,1.410522,1,0,Chemicals,India,China,1
TBML00001880,32989,100000.0,63603.2,0.636032,0,1,Fuel,Zimbabwe,Kenya,0
TBML00001881,38258,25000.0,34215.58,1.368623,1,0,Electronics,United Arab Emirates,United Kingdom,1
TBML00001882,23552,25000.0,21396.08,0.855843,0,0,Machinery,China,Botswana,1
TBML00001883,31016,25000.0,19698.74,0.78795,0,1,Fuel,Mauritius,Kenya,1
TBML00001884,39259,50000.0,63638.71,1.272774,1,0,Fuel,Mauritius,United Arab Emirates,1
TBML00001885,16687,25000.0,32033.72,1.281349,1,0,Textiles,United Kingdom,Mauritius,1
TBML00001886,1327,250000.0,196394.83,0.785579,0,1,Textiles,China,Kenya,1
TBML00001887,16737,10000.0,11186.48,1.118648,0,0,Textiles,India,Mauritius,1
TBML00001888,26610,25000.0,18797.87,0.751915,0,1,Fuel,South Africa,China,1
TBML00001889,3848,100000.0,149960.9,1.499609,1,0,Machinery,China,China,1
TBML00001890,17063,10000.0,5753.08,0.575308,0,1,Fuel,United Kingdom,Botswana,1
TBML00001891,43055,50000.0,33697.38,0.673948,0,1,Chemicals,Mauritius,United Arab Emirates,1
TBML00001892,16548,50000.0,73358.37,1.467167,1,0,Textiles,United Arab Emirates,Botswana,1
TBML00001893,127,100000.0,109140.27,1.091403,0,0,Vehicles,India,United Arab Emirates,1
TBML00001894,33403,100000.0,149501.33,1.495013,1,0,Machinery,United Kingdom,Botswana,1
TBML00001895,36695,250000.0,187794.61,0.751178,0,1,Fuel,Zimbabwe,United Kingdom,1
TBML00001896,5284,250000.0,333239.78,1.332959,1,0,Textiles,China,Mauritius,1
TBML00001897,44332,50000.0,37515.3,0.750306,0,1,Chemicals,United Arab Emirates,Mauritius,1
TBML00001898,47816,10000.0,13961.29,1.396129,1,0,Vehicles,United Kingdom,Kenya,1
TBML00001899,33509,50000.0,56069.81,1.121396,0,0,Machinery,Zimbabwe,China,1
TBML00001900,14891,100000.0,54666.12,0.546661,0,1,Vehicles,India,Mauritius,1
TBML00001901,25151,250000.0,244713.97,0.978856,0,0,Electronics,United Arab Emirates,Kenya,1
TBML00001902,41098,100000.0,75444.91,0.754449,0,1,Fuel,India,Mauritius,1
TBML00001903,25534,10000.0,11826.44,1.182644,0,0,Chemicals,China,Kenya,1
TBML00001904,9926,50000.0,47443.12,0.948862,0,0,Vehicles,India,Kenya,0
TBML00001905,28647,50000.0,62856.7,1.257134,1,0,Chemicals,India,Mauritius,1
TBML00001906,11189,100000.0,94688.04,0.94688,0,0,Electronics,South Africa,Mauritius,1
TBML00001907,4467,10000.0,13576.35,1.357635,1,0,Chemicals,Zimbabwe,Mauritius,1
TBML00001908,11620,250000.0,174022.58,0.69609,0,1,Fuel,United Kingdom,Botswana,1
TBML00001909,43833,10000.0,5634.74,0.563474,0,1,Fuel,South Africa,Mauritius,1
TBML00001910,41938,250000.0,186696.42,0.746786,0,1,Textiles,South Africa,China,1
TBML00001911,13172,250000.0,225949.13,0.903797,0,0,Chemicals,United Kingdom,China,1
TBML00001912,12277,10000.0,6518.99,0.651899,0,1,Fuel,United Arab Emirates,Kenya,1
TBML00001913,37390,25000.0,16641.46,0.665658,0,1,Chemicals,United Arab Emirates,Mauritius,1
TBML00001914,31515,10000.0,14740.04,1.474004,1,0,Textiles,India,Mozambique,0
TBML00001915,43988,25000.0,14926.12,0.597045,0,1,Fuel,Mauritius,United Kingdom,1
TBML00001916,4582,10000.0,6018.95,0.601895,0,1,Fuel,China,United Kingdom,1
TBML00001917,31370,250000.0,351976.47,1.407906,1,0,Vehicles,South Africa,United Kingdom,1
TBML00001918,31161,250000.0,339956.23,1.359825,1,0,Fuel,Mauritius,Botswana,1
TBML00001919,34929,10000.0,9086.93,0.908693,0,0,Textiles,India,Kenya,0
TBML00001920,40310,50000.0,42422.04,0.848441,0,0,Chemicals,India,China,1
TBML00001921,44718,25000.0,20754.68,0.830187,0,0,Textiles,United Kingdom,Mozambique,1
TBML00001922,45998,50000.0,52837.34,1.056747,0,0,Vehicles,India,Botswana,0
TBML00001923,39561,10000.0,9543.49,0.954349,0,0,Textiles,Mauritius,Mauritius,1
TBML00001924,19098,100000.0,70723.81,0.707238,0,1,Fuel,Mauritius,China,1
TBML00001925,18835,100000.0,100102.06,1.001021,0,0,Textiles,United Arab Emirates,United Kingdom,1
TBML00001926,47816,50000.0,35535.97,0.710719,0,1,Machinery,South Africa,China,1
TBML00001927,7281,50000.0,66703.26,1.334065,1,0,Electronics,South Africa,United Kingdom,1
TBML00001928,33534,100000.0,99068.56,0.990686,0,0,Vehicles,Mauritius,Botswana,1
TBML00001929,20190,100000.0,63253.5,0.632535,0,1,Electronics,China,United Arab Emirates,1
TBML00001930,24320,50000.0,56263.84,1.125277,0,0,Machinery,Mauritius,United Arab Emirates,1
TBML00001931,20679,10000.0,9290.03,0.929003,0,0,Textiles,United Kingdom,United Kingdom,1
TBML00001932,29700,10000.0,5570.85,0.557085,0,1,Chemicals,Zimbabwe,Kenya,0
TBML00001933,36662,50000.0,60798.36,1.215967,1,0,Fuel,China,United Kingdom,1
TBML00001934,38362,50000.0,74584.91,1.491698,1,0,Fuel,China,Mozambique,1
TBML00001935,28478,50000.0,64695.61,1.293912,1,0,Fuel,India,Kenya,0
TBML00001936,29036,25000.0,35579.8,1.423192,1,0,Vehicles,United Arab Emirates,Mauritius,1
TBML00001937,43658,50000.0,27835.42,0.556708,0,1,Electronics,Mauritius,Kenya,1
TBML00001938,37355,25000.0,34796.1,1.391844,1,0,Electronics,United Arab Emirates,Botswana,1
TBML00001939,48899,25000.0,30854.62,1.234185,1,0,Machinery,United Arab Emirates,Botswana,1
TBML00001940,24116,25000.0,24345.92,0.973837,0,0,Machinery,Mauritius,Kenya,1
TBML00001941,47294,10000.0,5959.45,0.595945,0,1,Textiles,Mauritius,United Kingdom,1
TBML00001942,35770,10000.0,8185.66,0.818566,0,0,Fuel,United Kingdom,Mauritius,1
TBML00001943,34510,10000.0,13984.66,1.398466,1,0,Electronics,India,Mauritius,1
TBML00001944,5086,250000.0,257781.93,1.031128,0,0,Fuel,India,Mauritius,1
TBML00001945,48371,10000.0,14650.54,1.465054,1,0,Vehicles,United Arab Emirates,United Kingdom,1
TBML00001946,11028,25000.0,29933.47,1.197339,0,0,Chemicals,United Arab Emirates,Kenya,1
TBML00001947,25062,250000.0,350366.71,1.401467,1,0,Electronics,India,United Kingdom,1
TBML00001948,4026,50000.0,31076.6,0.621532,0,1,Machinery,United Arab Emirates,Botswana,1
TBML00001949,35079,10000.0,12339.17,1.233917,1,0,Electronics,South Africa,United Kingdom,1
TBML00001950,27528,25000.0,29739.59,1.189584,0,0,Vehicles,United Kingdom,Kenya,1
TBML00001951,3845,10000.0,10656.46,1.065646,0,0,Fuel,United Arab Emirates,United Kingdom,1
TBML00001952,18441,50000.0,49295.46,0.985909,0,0,Chemicals,Mauritius,China,1
TBML00001953,4463,50000.0,31853.21,0.637064,0,1,Fuel,Zimbabwe,Kenya,0
TBML00001954,17038,100000.0,106264.7,1.062647,0,0,Vehicles,United Kingdom,United Kingdom,1
TBML00001955,47212,25000.0,24919.56,0.996782,0,0,Fuel,Zimbabwe,Kenya,0
TBML00001956,8667,250000.0,261970.77,1.047883,0,0,Electronics,United Arab Emirates,United Arab Emirates,1
TBML00001957,31399,25000.0,35431.62,1.417265,1,0,Textiles,United Arab Emirates,China,1
TBML00001958,40397,10000.0,5181.04,0.518104,0,1,Electronics,Zimbabwe,Mozambique,0
TBML00001959,45545,25000.0,13108.03,0.524321,0,1,Vehicles,South Africa,China,1
TBML00001960,47727,100000.0,62690.72,0.626907,0,1,Textiles,United Arab Emirates,Mauritius,1
TBML00001961,21178,250000.0,300689.35,1.202757,1,0,Fuel,Zimbabwe,Mauritius,1
TBML00001962,42949,10000.0,8695.73,0.869573,0,0,Machinery,South Africa,United Arab Emirates,1
TBML00001963,34199,25000.0,28396.5,1.13586,0,0,Textiles,United Arab Emirates,United Arab Emirates,1
TBML00001964,10734,100000.0,111502.31,1.115023,0,0,Chemicals,Mauritius,Mauritius,1
TBML00001965,32330,100000.0,130163.35,1.301633,1,0,Electronics,United Arab Emirates,China,1
TBML00001966,46457,100000.0,107329.95,1.073299,0,0,Fuel,India,United Arab Emirates,1
TBML00001967,43259,250000.0,324164.24,1.296657,1,0,Machinery,South Africa,United Kingdom,1
TBML00001968,33534,50000.0,28594.59,0.571892,0,1,Vehicles,India,Mauritius,1
TBML00001969,28068,10000.0,10800.59,1.080059,0,0,Vehicles,China,Mozambique,1
TBML00001970,37995,10000.0,12912.43,1.291243,1,0,Machinery,China,Mozambique,1
TBML00001971,2150,10000.0,12355.75,1.235575,1,0,Electronics,Zimbabwe,China,1
TBML00001972,16279,50000.0,64009.66,1.280193,1,0,Textiles,China,Mauritius,1
TBML00001973,35118,25000.0,31270.33,1.250813,1,0,Chemicals,China,China,1
TBML00001974,42599,10000.0,7558.39,0.755839,0,1,Chemicals,Zimbabwe,Botswana,0
TBML00001975,5275,250000.0,319445.24,1.277781,1,0,Vehicles,Zimbabwe,United Kingdom,1
TBML00001976,48894,50000.0,54692.24,1.093845,0,0,Machinery,India,Botswana,0
TBML00001977,17367,25000.0,29359.95,1.174398,0,0,Electronics,India,China,1
TBML00001978,6649,100000.0,79857.18,0.798572,0,1,Fuel,United Kingdom,United Arab Emirates,1
TBML00001979,39047,100000.0,142061.56,1.420616,1,0,Chemicals,Zimbabwe,China,1
TBML00001980,11382,250000.0,261280.68,1.045123,0,0,Chemicals,South Africa,Mauritius,1
TBML00001981,46199,100000.0,70817.15,0.708171,0,1,Machinery,United Arab Emirates,Mauritius,1
TBML00001982,22705,100000.0,85625.27,0.856253,0,0,Chemicals,United Kingdom,China,1
TBML00001983,13213,10000.0,13355.04,1.335504,1,0,Machinery,Zimbabwe,United Arab Emirates,1
TBML00001984,33510,50000.0,38971.66,0.779433,0,1,Vehicles,United Arab Emirates,Botswana,1
TBML00001985,45942,25000.0,18245.23,0.729809,0,1,Fuel,China,United Kingdom,1
TBML00001986,34036,250000.0,323730.13,1.294921,1,0,Machinery,South Africa,Mozambique,0
TBML00001987,34959,25000.0,13816.21,0.552649,0,1,Fuel,Zimbabwe,United Kingdom,1
TBML00001988,37454,25000.0,25303.97,1.012159,0,0,Vehicles,Zimbabwe,China,1
TBML00001989,21213,100000.0,73744.89,0.737449,0,1,Machinery,United Arab Emirates,United Arab Emirates,1
TBML00001990,13825,250000.0,280854.62,1.123418,0,0,Textiles,Zimbabwe,United Kingdom,1
TBML00001991,7751,100000.0,65689.97,0.6569,0,1,Fuel,India,United Kingdom,1
TBML00001992,26669,50000.0,43102.93,0.862059,0,0,Electronics,United Kingdom,Mozambique,1
TBML00001993,48396,100000.0,129086.07,1.290861,1,0,Electronics,South Africa,Kenya,0
TBML00001994,29235,10000.0,11000.79,1.100079,0,0,Vehicles,China,United Kingdom,1
TBML00001995,13896,10000.0,7178.52,0.717852,0,1,Electronics,United Arab Emirates,Botswana,1
TBML00001996,4029,10000.0,14274.23,1.427423,1,0,Textiles,Mauritius,Mozambique,1
TBML00001997,19773,100000.0,140534.19,1.405342,1,0,Fuel,United Arab Emirates,China,1
TBML00001998,39030,100000.0,114157.07,1.141571,0,0,Vehicles,India,United Arab Emirates,1
TBML00001999,48089,25000.0,33298.79,1.331951,1,0,Fuel,South Africa,Mauritius,1
TBML00002000,8225,10000.0,11943.11,1.194311,0,0,Fuel,United Kingdom,Kenya,1
TBML00002001,38577,25000.0,34743.55,1.389742,1,0,Machinery,Mauritius,Mozambique,1
TBML00002002,31628,10000.0,11775.06,1.177506,0,0,Fuel,United Arab Emirates,Mozambique,1
TBML00002003,22728,250000.0,323003.06,1.292012,1,0,Machinery,India,Mozambique,0
TBML00002004,13006,250000.0,125017.42,0.50007,0,1,Chemicals,United Arab Emirates,United Kingdom,1
TBML00002005,5822,10000.0,12553.98,1.255398,1,0,Chemicals,United Arab Emirates,Mauritius,1
TBML00002006,45217,25000.0,30879.99,1.2352,1,0,Vehicles,Mauritius,United Arab Emirates,1
TBML00002007,22082,100000.0,125569.18,1.255692,1,0,Fuel,Zimbabwe,Botswana,0
TBML00002008,35713,25000.0,32062.6,1.282504,1,0,Textiles,Mauritius,China,1
TBML00002009,34966,250000.0,245041.3,0.980165,0,0,Electronics,Zimbabwe,United Arab Emirates,1
TBML00002010,37209,25000.0,36054.54,1.442182,1,0,Textiles,Zimbabwe,Kenya,0
TBML00002011,33041,50000.0,47507.78,0.950156,0,0,Textiles,United Kingdom,Mauritius,1
TBML00002012,10304,50000.0,30105.51,0.60211,0,1,Chemicals,United Arab Emirates,Botswana,1
TBML00002013,33413,100000.0,120598.61,1.205986,1,0,Textiles,India,Mauritius,1
TBML00002014,17484,10000.0,13256.08,1.325608,1,0,Textiles,Zimbabwe,Botswana,0
TBML00002015,24145,10000.0,13399.67,1.339967,1,0,Fuel,United Arab Emirates,United Arab Emirates,1
TBML00002016,9904,250000.0,331967.17,1.327869,1,0,Textiles,Zimbabwe,Mauritius,1
TBML00002017,40775,250000.0,351803.96,1.407216,1,0,Vehicles,China,Mauritius,1
TBML00002018,11618,50000.0,49886.06,0.997721,0,0,Chemicals,India,Mauritius,1
TBML00002019,42070,10000.0,10734.04,1.073404,0,0,Chemicals,Zimbabwe,Botswana,0
TBML00002020,43846,50000.0,29206.9,0.584138,0,1,Electronics,China,United Kingdom,1
TBML00002021,18741,10000.0,13858.24,1.385824,1,0,Chemicals,Zimbabwe,Botswana,0
TBML00002022,26910,25000.0,31856.43,1.274257,1,0,Vehicles,Zimbabwe,Mozambique,0
TBML00002023,46199,10000.0,14863.94,1.486394,1,0,Vehicles,Zimbabwe,China,1
TBML00002024,23071,50000.0,36483.17,0.729663,0,1,Electronics,United Kingdom,China,1
TBML00002025,36253,50000.0,40561.68,0.811234,0,0,Vehicles,Zimbabwe,United Kingdom,1
TBML00002026,49070,25000.0,33049.38,1.321975,1,0,Fuel,India,China,1
TBML00002027,12924,250000.0,340972.79,1.363891,1,0,Fuel,China,China,1
TBML00002028,17039,10000.0,14155.03,1.415503,1,0,Electronics,Zimbabwe,Botswana,0
TBML00002029,27850,50000.0,38084.35,0.761687,0,1,Machinery,Zimbabwe,Botswana,0
TBML00002030,44476,25000.0,17367.23,0.694689,0,1,Chemicals,Zimbabwe,China,1
TBML00002031,26415,25000.0,18600.85,0.744034,0,1,Textiles,Mauritius,Kenya,1
TBML00002032,34217,25000.0,27092.76,1.08371,0,0,Chemicals,United Arab Emirates,China,1
TBML00002033,30193,50000.0,29695.86,0.593917,0,1,Chemicals,United Kingdom,Botswana,1
TBML00002034,47185,25000.0,20751.59,0.830063,0,0,Electronics,Mauritius,China,1
TBML00002035,24953,250000.0,365812.62,1.46325,1,0,Textiles,United Arab Emirates,Botswana,1
TBML00002036,33654,250000.0,348582.95,1.394332,1,0,Chemicals,China,United Kingdom,1
TBML00002037,40988,50000.0,45962.69,0.919254,0,0,Vehicles,China,China,1
TBML00002038,30572,250000.0,328412.43,1.31365,1,0,Vehicles,South Africa,United Kingdom,1
TBML00002039,32586,250000.0,318550.3,1.274201,1,0,Textiles,Mauritius,United Arab Emirates,1
TBML00002040,3848,10000.0,8087.47,0.808747,0,0,Machinery,South Africa,Kenya,0
TBML00002041,19074,25000.0,35785.52,1.431421,1,0,Fuel,South Africa,Kenya,0
TBML00002042,10635,10000.0,7285.7,0.72857,0,1,Textiles,India,United Arab Emirates,1
TBML00002043,45157,10000.0,11830.84,1.183084,0,0,Textiles,United Kingdom,United Kingdom,1
TBML00002044,20405,25000.0,27449.84,1.097993,0,0,Electronics,United Arab Emirates,China,1
TBML00002045,7799,10000.0,14340.79,1.434079,1,0,Electronics,Zimbabwe,United Arab Emirates,1
TBML00002046,9922,10000.0,6073.67,0.607367,0,1,Vehicles,United Kingdom,China,1
TBML00002047,35622,10000.0,6856.41,0.685641,0,1,Machinery,Mauritius,China,1
TBML00002048,33985,50000.0,69484.55,1.389691,1,0,Fuel,India,United Arab Emirates,1
TBML00002049,37886,100000.0,52406.54,0.524065,0,1,Textiles,United Kingdom,Mozambique,1
TBML00002050,205,250000.0,339561.92,1.358248,1,0,Electronics,Zimbabwe,Mozambique,0
TBML00002051,15229,250000.0,233221.5,0.932886,0,0,Chemicals,China,United Kingdom,1
TBML00002052,48310,100000.0,58977.47,0.589775,0,1,Chemicals,India,China,1
TBML00002053,14026,10000.0,10663.81,1.066381,0,0,Textiles,Mauritius,United Kingdom,1
TBML00002054,9923,10000.0,6117.15,0.611715,0,1,Machinery,India,Mozambique,0
TBML00002055,29664,250000.0,190795.88,0.763184,0,1,Textiles,India,Botswana,0
TBML00002056,36732,25000.0,18658.98,0.746359,0,1,Electronics,Zimbabwe,Mozambique,0
TBML00002057,20362,250000.0,369678.33,1.478713,1,0,Machinery,China,China,1
TBML00002058,26018,100000.0,58539.48,0.585395,0,1,Vehicles,United Arab Emirates,China,1
TBML00002059,47680,100000.0,131264.44,1.312644,1,0,Textiles,China,Kenya,1
TBML00002060,39183,10000.0,8291.61,0.829161,0,0,Chemicals,India,United Kingdom,1
TBML00002061,9910,250000.0,342317.96,1.369272,1,0,Machinery,Mauritius,United Kingdom,1
TBML00002062,44067,50000.0,48818.31,0.976366,0,0,Electronics,India,Mozambique,0
TBML00002063,40206,50000.0,30316.15,0.606323,0,1,Vehicles,United Arab Emirates,Mauritius,1
TBML00002064,15194,250000.0,204606.42,0.818426,0,0,Textiles,Mauritius,Kenya,1
TBML00002065,28511,50000.0,56861.61,1.137232,0,0,Fuel,United Arab Emirates,Botswana,1
TBML00002066,2929,100000.0,116681.11,1.166811,0,0,Chemicals,United Arab Emirates,Mauritius,1
TBML00002067,6066,10000.0,7108.05,0.710805,0,1,Textiles,Zimbabwe,United Kingdom,1
TBML00002068,21430,25000.0,14296.69,0.571868,0,1,Vehicles,United Kingdom,China,1
TBML00002069,20987,10000.0,12885.74,1.288574,1,0,Textiles,United Arab Emirates,Mozambique,1
TBML00002070,22376,25000.0,27391.91,1.095676,0,0,Electronics,United Arab Emirates,United Kingdom,1
TBML00002071,13135,25000.0,22713.04,0.908521,0,0,Electronics,China,United Arab Emirates,1
TBML00002072,44288,25000.0,27135.31,1.085413,0,0,Fuel,Mauritius,Kenya,1
TBML00002073,34129,25000.0,14030.85,0.561234,0,1,Machinery,Zimbabwe,United Arab Emirates,1
TBML00002074,43999,10000.0,11621.64,1.162164,0,0,Machinery,South Africa,Mauritius,1
TBML00002075,11028,50000.0,29324.45,0.586489,0,1,Chemicals,United Arab Emirates,Kenya,1
TBML00002076,855,250000.0,127728.99,0.510916,0,1,Chemicals,United Arab Emirates,Kenya,1
TBML00002077,15296,100000.0,135398.01,1.35398,1,0,Textiles,Mauritius,Mozambique,1
TBML00002078,24795,50000.0,65676.51,1.31353,1,0,Fuel,India,China,1
TBML00002079,40657,25000.0,33953.63,1.358145,1,0,Fuel,South Africa,Mozambique,0
TBML00002080,42768,25000.0,35547.13,1.421885,1,0,Electronics,South Africa,Mozambique,0
TBML00002081,28035,10000.0,10348.87,1.034887,0,0,Machinery,India,Mauritius,1
TBML00002082,31698,25000.0,14570.99,0.58284,0,1,Textiles,India,Mozambique,0
TBML00002083,45253,25000.0,28365.98,1.134639,0,0,Machinery,United Kingdom,Kenya,1
TBML00002084,17097,100000.0,136533.79,1.365338,1,0,Machinery,South Africa,China,1
TBML00002085,27613,25000.0,31964.15,1.278566,1,0,Vehicles,United Arab Emirates,Kenya,1
TBML00002086,34094,25000.0,31045.22,1.241809,1,0,Chemicals,Mauritius,Botswana,1
TBML00002087,19125,100000.0,83724.34,0.837243,0,0,Vehicles,China,Kenya,1
TBML00002088,15436,50000.0,68941.52,1.37883,1,0,Textiles,United Arab Emirates,Botswana,1
TBML00002089,19528,25000.0,34938.03,1.397521,1,0,Electronics,Mauritius,Kenya,1
TBML00002090,47294,100000.0,88579.29,0.885793,0,0,Vehicles,Zimbabwe,Kenya,0
TBML00002091,11450,250000.0,181381.23,0.725525,0,1,Electronics,United Kingdom,Kenya,1
TBML00002092,14565,10000.0,7073.97,0.707397,0,1,Vehicles,Zimbabwe,Botswana,0
TBML00002093,37423,25000.0,24027.63,0.961105,0,0,Electronics,United Kingdom,United Arab Emirates,1
TBML00002094,3307,100000.0,139785.37,1.397854,1,0,Electronics,Zimbabwe,Mozambique,0
TBML00002095,40891,10000.0,13347.87,1.334787,1,0,Textiles,United Arab Emirates,Kenya,1
TBML00002096,29344,25000.0,36019.45,1.440778,1,0,Chemicals,South Africa,United Kingdom,1
TBML00002097,5555,50000.0,50244.72,1.004894,0,0,Electronics,Zimbabwe,Mozambique,0
TBML00002098,19881,100000.0,128520.32,1.285203,1,0,Chemicals,Mauritius,Kenya,1
TBML00002099,27914,10000.0,6068.2,0.60682,0,1,Fuel,United Kingdom,China,1
TBML00002100,7553,10000.0,8511.6,0.85116,0,0,Machinery,South Africa,Mozambique,0
TBML00002101,33375,100000.0,137785.81,1.377858,1,0,Vehicles,India,Mauritius,1
TBML00002102,3289,25000.0,19369.66,0.774786,0,1,Textiles,China,Kenya,1
TBML00002103,22845,25000.0,35840.09,1.433604,1,0,Machinery,Mauritius,United Arab Emirates,1
TBML00002104,7887,25000.0,18522.0,0.74088,0,1,Textiles,South Africa,Mauritius,1
TBML00002105,8715,50000.0,48777.35,0.975547,0,0,Textiles,South Africa,Kenya,0
TBML00002106,36853,250000.0,193818.48,0.775274,0,1,Electronics,China,Botswana,1
TBML00002107,32231,10000.0,11280.88,1.128088,0,0,Fuel,India,United Kingdom,1
TBML00002108,18421,250000.0,160016.41,0.640066,0,1,Textiles,China,United Kingdom,1
TBML00002109,27840,10000.0,7080.28,0.708028,0,1,Electronics,China,Kenya,1
TBML00002110,33537,250000.0,370361.63,1.481447,1,0,Fuel,United Arab Emirates,United Arab Emirates,1
TBML00002111,18351,25000.0,24961.82,0.998473,0,0,Fuel,India,United Arab Emirates,1
TBML00002112,714,100000.0,101682.79,1.016828,0,0,Fuel,Zimbabwe,Kenya,0
TBML00002113,7624,25000.0,15055.79,0.602232,0,1,Fuel,Mauritius,Kenya,1
TBML00002114,44486,25000.0,14533.3,0.581332,0,1,Fuel,United Kingdom,United Arab Emirates,1
TBML00002115,43917,25000.0,28982.48,1.159299,0,0,Vehicles,India,United Kingdom,1
TBML00002116,46316,250000.0,140549.08,0.562196,0,1,Textiles,India,Mozambique,0
TBML00002117,23416,25000.0,18564.8,0.742592,0,1,Chemicals,United Kingdom,United Kingdom,1
TBML00002118,12708,10000.0,7611.65,0.761165,0,1,Fuel,South Africa,Kenya,0
TBML00002119,2275,25000.0,35032.01,1.40128,1,0,Electronics,Zimbabwe,Botswana,0
TBML00002120,22750,50000.0,44381.69,0.887634,0,0,Machinery,United Arab Emirates,Botswana,1
TBML00002121,15592,100000.0,70341.82,0.703418,0,1,Machinery,Zimbabwe,Mozambique,0
TBML00002122,10346,50000.0,39975.38,0.799508,0,1,Vehicles,Zimbabwe,United Arab Emirates,1
TBML00002123,30561,10000.0,8762.18,0.876218,0,0,Electronics,United Arab Emirates,Kenya,1
TBML00002124,4664,25000.0,28917.39,1.156695,0,0,Electronics,United Arab Emirates,United Kingdom,1
TBML00002125,41273,100000.0,93066.02,0.93066,0,0,Electronics,United Arab Emirates,China,1
TBML00002126,4788,250000.0,166574.01,0.666296,0,1,Electronics,United Arab Emirates,Kenya,1
TBML00002127,34575,25000.0,14706.27,0.588251,0,1,Fuel,South Africa,Mauritius,1
TBML00002128,27711,10000.0,14257.78,1.425778,1,0,Vehicles,United Arab Emirates,Kenya,1
TBML00002129,43991,100000.0,52691.87,0.526919,0,1,Vehicles,South Africa,Mozambique,0
